Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;12;121;90,1;11887;8854,7;0;;491;365,7
Anjou;< 5;50;116,8;3978;9295,3;0;;79;184,6
Baie D'urfé;0;< 5;n.p.;111;2903,5;0;;< 5;n.p.
Beaconsfield;0;7;n.p.;596;3084,2;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;14;222;133,3;13237;7949,2;0;;372;223,4
Côte-Saint-Luc;7;55;169,5;3209;9889,7;0;;120;369,8
Dollard-des-Ormeaux;0;31;* 63,4;3226;6597,3;0;;125;255,6
Dorval;0;6;n.p.;905;4768,2;< 5;n.p.;69;363,5
Hampstead;< 5;15;* 215,1;496;7113,2;0;;6;n.p.
Kirkland;< 5;11;* 54,6;878;4357,1;0;;36;* 178,7
Lachine;< 5;33;* 74,2;3288;7390,6;< 5;n.p.;171;384,4
LaSalle;< 5;40;52;6315;8217;< 5;n.p.;246;320,1
L'Île-Bizard–Sainte-Geneviève;< 5;< 5;n.p.;1158;6289;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;8;114;83,8;9995;7348;< 5;n.p.;451;331,6
Montréal Est;0;8;n.p.;319;8285,7;0;;9;* 233,8
Montréal-Nord;< 5;61;72,4;10225;12138,8;< 5;n.p.;337;400,1
Montréal-Ouest;< 5;< 5;n.p.;237;4693,1;0;;< 5;n.p.
Mont-Royal;< 5;27;* 133,2;1238;6105,7;< 5;n.p.;94;463,6
Outremont;< 5;23;* 96;1410;5886,3;0;;29;* 121,1
Pierrefonds–Roxboro;-1;65;93,8;4817;6951,2;0;;88;127
Plateau Mont-Royal;11;83;79,8;5369;5162,5;0;;172;165,4
Pointe-Claire;< 5;6;n.p.;1190;3792,2;0;;55;175,3
Rivière-des-Prairies–Pointe-aux-Trembles;21;178;166,8;10415;9757,1;< 5;n.p.;323;302,6
Rosemont–La Petite Patrie;12;114;81,7;8050;5766,9;< 5;n.p.;326;233,5
Sainte-Anne-de-Bellevue;0;< 5;n.p.;186;3751,5;0;;13;* 262,2
Saint-Laurent;< 5;119;120,4;9355;9465,9;0;;159;160,9
Saint-Léonard;29;168;214,5;8952;11432,2;0;;148;189
Senneville;0;< 5;n.p.;34;* 3691,6;0;;0;
Sud-Ouest;6;70;89,6;4624;5916,8;< 5;n.p.;208;266,2
Verdun;16;130;187,8;3598;5197,2;0;;200;288,9
Ville-Marie;12;110;123,4;5689;6379,9;< 5;n.p.;129;144,7
Villeray–Saint-Michel–Parc-Extension;6;101;70,2;12559;8730,4;< 5;n.p.;206;143,2
Westmount;5;18;* 88,6;863;4248,7;0;;57;280,6
Territoire à confirmer;< 5;53;;2159;;0;;25;
Total à Montréal;190;2048;99,1;150568;7289,1;12;*0,6;4847;234,6
