Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;19;161;119,9;20154;15012,8;< 5;n.p.;525;391,1
Anjou;5;57;133,2;6900;16123;0;;84;196,3
Baie D'urfé;0;< 5;n.p.;293;7664,1;0;;< 5;n.p.
Beaconsfield;5;27;* 139,7;1556;8052,2;< 5;n.p.;27;* 139,7
Côte-des-Neiges–Notre-Dame-de-Grâce;19;212;127,3;24010;14418,7;< 5;n.p.;406;243,8
Côte-Saint-Luc;< 5;56;172,6;5372;16555,7;0;;129;397,6
Dollard-des-Ormeaux;11;83;169,7;6171;12619,9;0;;131;267,9
Dorval;< 5;23;* 121,2;2091;11016,9;0;;70;368,8
Hampstead;< 5;28;* 401,5;1070;15344,9;0;;6;n.p.
Kirkland;5;38;188,6;1947;9662,1;0;;40;198,5
Lachine;5;67;150,6;6315;14194,5;0;;189;424,8
LaSalle;16;93;121;11145;14501,7;< 5;n.p.;260;338,3
L'Île-Bizard–Sainte-Geneviève;< 5;35;* 190,1;2390;12980;0;;79;429
Mercier–Hochelaga-Maisonneuve;7;203;149,2;19478;14319,5;< 5;n.p.;499;366,8
Montréal Est;0;10;* 259,7;658;17090,9;0;;11;* 285,7
Montréal-Nord;15;91;108;15306;18170,8;< 5;n.p.;383;454,7
Montréal-Ouest;< 5;8;n.p.;560;11089,1;0;;< 5;n.p.
Mont-Royal;< 5;36;* 177,5;2585;12749,1;0;;95;468,5
Outremont;< 5;35;* 146,1;2833;11826,8;0;;30;* 125,2
Pierrefonds–Roxboro;8;93;134,2;8989;12971,7;< 5;n.p.;102;147,2
Plateau Mont-Royal;9;128;123,1;12508;12026,9;< 5;n.p.;194;186,5
Pointe-Claire;9;38;121,1;2859;9110,9;0;;64;204
Rivière-des-Prairies–Pointe-aux-Trembles;19;159;149;17790;16666,2;0;;352;329,8
Rosemont–La Petite Patrie;16;196;140,4;17729;12700,8;0;;350;250,7
Sainte-Anne-de-Bellevue;< 5;12;* 242;451;9096,4;0;;14;* 282,4
Saint-Laurent;13;141;142,7;14800;14975,5;0;;171;173
Saint-Léonard;10;97;123,9;14400;18389,6;< 5;n.p.;167;213,3
Senneville;0;< 5;n.p.;85;9229,1;0;;0;
Sud-Ouest;11;107;136,9;9756;12483,5;0;;228;291,7
Verdun;15;104;150,2;7614;10998,3;0;;211;304,8
Ville-Marie;14;164;183,9;11914;13361;< 5;n.p.;151;169,3
Villeray–Saint-Michel–Parc-Extension;17;161;111,9;21879;15209,3;< 5;n.p.;242;168,2
Westmount;7;70;344,6;1987;9782,4;0;;64;315,1
Territoire à confirmer;-1;90;;7437;;0;;31;
Total à Montréal;277;2828;136,9;281033;13605;15;*0,7;5311;257,1
