date,Regroupement,Croisement,Nom,new_doses,total_doses,cv_xbb_tot_n,pop_tot_n,cv_xbb_tot_p,vac_quo_tot_m
2021-04-15,Région,RSS06,06 - Montréal,11094,519248,,,,
2021-04-16,Région,RSS06,06 - Montréal,11268,530516,,,,
2021-04-17,Région,RSS06,06 - Montréal,8366,538882,,,,
2021-04-18,Région,RSS06,06 - Montréal,6318,545200,,,,
2021-04-19,Région,RSS06,06 - Montréal,9097,554297,,,,
2021-04-20,Région,RSS06,06 - Montréal,10578,564875,,,,
2021-04-21,Région,RSS06,06 - Montréal,16262,581137,,,,
2021-04-22,Région,RSS06,06 - Montréal,13796,594933,,,,
2021-04-23,Région,RSS06,06 - Montréal,12054,606987,,,,
2021-04-24,Région,RSS06,06 - Montréal,7167,614154,,,,
2021-04-25,Région,RSS06,06 - Montréal,5019,619173,,,,
2021-04-26,Région,RSS06,06 - Montréal,8002,627175,,,,
2021-04-27,Région,RSS06,06 - Montréal,8151,635326,,,,
2021-04-28,Région,RSS06,06 - Montréal,9584,644910,,,,
2021-04-29,Région,RSS06,06 - Montréal,10115,655025,,,,
2021-04-30,Région,RSS06,06 - Montréal,10545,665570,,,,
2021-05-01,Région,RSS06,06 - Montréal,7776,673346,,,,
2021-05-02,Région,RSS06,06 - Montréal,7789,681135,,,,
2021-05-03,Région,RSS06,06 - Montréal,10398,691533,,,,
2021-05-04,Région,RSS06,06 - Montréal,13847,705380,,,,
2021-05-05,Région,RSS06,06 - Montréal,15324,720704,,,,
2021-05-06,Région,RSS06,06 - Montréal,18422,739126,,,,
2021-05-07,Région,RSS06,06 - Montréal,16482,755608,,,,
2021-05-08,Région,RSS06,06 - Montréal,15026,770634,,,,
2021-05-09,Région,RSS06,06 - Montréal,13737,784371,,,,
2021-05-10,Région,RSS06,06 - Montréal,17311,801682,,,,
2021-05-11,Région,RSS06,06 - Montréal,17546,819228,,,,
2021-05-12,Région,RSS06,06 - Montréal,20470,839698,,,,
2021-05-13,Région,RSS06,06 - Montréal,22037,861735,,,,
2021-05-14,Région,RSS06,06 - Montréal,21979,883714,,,,
2021-05-15,Région,RSS06,06 - Montréal,18563,902277,,,,
2021-05-16,Région,RSS06,06 - Montréal,16657,918934,,,,
2021-05-17,Région,RSS06,06 - Montréal,19813,938747,,,,
2021-05-18,Région,RSS06,06 - Montréal,18319,957066,,,,
2021-05-19,Région,RSS06,06 - Montréal,19647,976713,,,,
2021-05-20,Région,RSS06,06 - Montréal,20144,996857,,,,
2021-05-21,Région,RSS06,06 - Montréal,18697,1015554,,,,
2021-05-22,Région,RSS06,06 - Montréal,17381,1032935,,,,
2021-05-23,Région,RSS06,06 - Montréal,16073,1049008,,,,
2021-05-24,Région,RSS06,06 - Montréal,15279,1064287,,,,
2021-05-25,Région,RSS06,06 - Montréal,17286,1081573,,,,
2021-05-26,Région,RSS06,06 - Montréal,20006,1101579,,,,
2021-05-27,Région,RSS06,06 - Montréal,21247,1122826,,,,
2021-05-28,Région,RSS06,06 - Montréal,20628,1143454,,,,
2021-05-29,Région,RSS06,06 - Montréal,22224,1165678,,,,
2021-05-30,Région,RSS06,06 - Montréal,18289,1183967,,,,
2021-05-31,Région,RSS06,06 - Montréal,20263,1204230,,,,
2021-06-01,Région,RSS06,06 - Montréal,18626,1222856,,,,
2021-06-02,Région,RSS06,06 - Montréal,20605,1243461,,,,
2021-06-03,Région,RSS06,06 - Montréal,20739,1264200,,,,
2021-06-04,Région,RSS06,06 - Montréal,20762,1284962,,,,
2021-06-05,Région,RSS06,06 - Montréal,19762,1304724,,,,
2021-06-06,Région,RSS06,06 - Montréal,16149,1320873,,,,
2021-06-07,Région,RSS06,06 - Montréal,16575,1337448,,,,
2021-06-08,Région,RSS06,06 - Montréal,19536,1356984,,,,
2021-06-09,Région,RSS06,06 - Montréal,25180,1382164,,,,
2021-06-10,Région,RSS06,06 - Montréal,26434,1408598,,,,
2021-06-11,Région,RSS06,06 - Montréal,29211,1437809,,,,
2021-06-12,Région,RSS06,06 - Montréal,22000,1459809,,,,
2021-06-13,Région,RSS06,06 - Montréal,20706,1480515,,,,
2021-06-14,Région,RSS06,06 - Montréal,26436,1506951,,,,
2021-06-15,Région,RSS06,06 - Montréal,24071,1531022,,,,
2021-06-16,Région,RSS06,06 - Montréal,25449,1556471,,,,
2021-06-17,Région,RSS06,06 - Montréal,24498,1580969,,,,
2021-06-18,Région,RSS06,06 - Montréal,24002,1604971,,,,
2021-06-19,Région,RSS06,06 - Montréal,15347,1620318,,,,
2021-06-20,Région,RSS06,06 - Montréal,11790,1632108,,,,
2021-06-21,Région,RSS06,06 - Montréal,19708,1651816,,,,
2021-06-22,Région,RSS06,06 - Montréal,20016,1671832,,,,
2021-06-23,Région,RSS06,06 - Montréal,24140,1695972,,,,
2021-06-24,Région,RSS06,06 - Montréal,16553,1712525,,,,
2021-06-25,Région,RSS06,06 - Montréal,23237,1735762,,,,
2021-06-26,Région,RSS06,06 - Montréal,18905,1754667,,,,
2021-06-27,Région,RSS06,06 - Montréal,16549,1771216,,,,
2021-06-28,Région,RSS06,06 - Montréal,22677,1793893,,,,
2021-06-29,Région,RSS06,06 - Montréal,25321,1819214,,,,
2021-06-30,Région,RSS06,06 - Montréal,24874,1844088,,,,
2021-07-01,Région,RSS06,06 - Montréal,19045,1863133,,,,
2021-07-02,Région,RSS06,06 - Montréal,23287,1886420,,,,
2021-07-03,Région,RSS06,06 - Montréal,18277,1904697,,,,
2021-07-04,Région,RSS06,06 - Montréal,16595,1921292,,,,
2021-07-05,Région,RSS06,06 - Montréal,22259,1943551,,,,
2021-07-06,Région,RSS06,06 - Montréal,23575,1967126,,,,
2021-07-07,Région,RSS06,06 - Montréal,24707,1991833,,,,
2021-07-08,Région,RSS06,06 - Montréal,23439,2015272,,,,
2021-07-09,Région,RSS06,06 - Montréal,26377,2041649,,,,
2021-07-10,Région,RSS06,06 - Montréal,20152,2061801,,,,
2021-07-11,Région,RSS06,06 - Montréal,16565,2078366,,,,
2021-07-12,Région,RSS06,06 - Montréal,22046,2100412,,,,
2021-07-13,Région,RSS06,06 - Montréal,21929,2122341,,,,
2021-07-14,Région,RSS06,06 - Montréal,22772,2145113,,,,
2021-07-15,Région,RSS06,06 - Montréal,21155,2166268,,,,
2021-07-16,Région,RSS06,06 - Montréal,22418,2188686,,,,
2021-07-17,Région,RSS06,06 - Montréal,17397,2206083,,,,
2021-07-18,Région,RSS06,06 - Montréal,14410,2220493,,,,
2021-07-19,Région,RSS06,06 - Montréal,19044,2239537,,,,
2021-07-20,Région,RSS06,06 - Montréal,20208,2259745,,,,
2021-07-21,Région,RSS06,06 - Montréal,20841,2280586,,,,
2021-07-22,Région,RSS06,06 - Montréal,18242,2298828,,,,
2021-07-23,Région,RSS06,06 - Montréal,20562,2319390,,,,
2021-07-24,Région,RSS06,06 - Montréal,16235,2335625,,,,
2021-07-25,Région,RSS06,06 - Montréal,13156,2348781,,,,
2021-07-26,Région,RSS06,06 - Montréal,15853,2364634,,,,
2021-07-27,Région,RSS06,06 - Montréal,16473,2381107,,,,
2021-07-28,Région,RSS06,06 - Montréal,15487,2396594,,,,
2021-07-29,Région,RSS06,06 - Montréal,13304,2409898,,,,
2021-07-30,Région,RSS06,06 - Montréal,17847,2427745,,,,
2021-07-31,Région,RSS06,06 - Montréal,14772,2442517,,,,
2021-08-01,Région,RSS06,06 - Montréal,9583,2452100,,,,
2021-08-02,Région,RSS06,06 - Montréal,11717,2463817,,,,
2021-08-03,Région,RSS06,06 - Montréal,10087,2473904,,,,
2021-08-04,Région,RSS06,06 - Montréal,9996,2483900,,,,
2021-08-05,Région,RSS06,06 - Montréal,9974,2493874,,,,
2021-08-06,Région,RSS06,06 - Montréal,13012,2506886,,,,
2021-08-07,Région,RSS06,06 - Montréal,10317,2517203,,,,
2021-08-08,Région,RSS06,06 - Montréal,6035,2523238,,,,
2021-08-09,Région,RSS06,06 - Montréal,9516,2532754,,,,
2021-08-10,Région,RSS06,06 - Montréal,8786,2541540,,,,
2021-08-11,Région,RSS06,06 - Montréal,8658,2550198,,,,
2021-08-12,Région,RSS06,06 - Montréal,9256,2559454,,,,
2021-08-13,Région,RSS06,06 - Montréal,11581,2571035,,,,
2021-08-14,Région,RSS06,06 - Montréal,10494,2581529,,,,
2021-08-15,Région,RSS06,06 - Montréal,8506,2590035,,,,
2021-08-16,Région,RSS06,06 - Montréal,10118,2600153,,,,
2021-08-17,Région,RSS06,06 - Montréal,9324,2609477,,,,
2021-08-18,Région,RSS06,06 - Montréal,8995,2618472,,,,
2021-08-19,Région,RSS06,06 - Montréal,8355,2626827,,,,
2021-08-20,Région,RSS06,06 - Montréal,10911,2637738,,,,
2021-08-21,Région,RSS06,06 - Montréal,8878,2646616,,,,
2021-08-22,Région,RSS06,06 - Montréal,6495,2653111,,,,
2021-08-23,Région,RSS06,06 - Montréal,8089,2661200,,,,
2021-08-24,Région,RSS06,06 - Montréal,6853,2668053,,,,
2021-08-25,Région,RSS06,06 - Montréal,6897,2674950,,,,
2021-08-26,Région,RSS06,06 - Montréal,7295,2682245,,,,
2021-08-27,Région,RSS06,06 - Montréal,8815,2691060,,,,
2021-08-28,Région,RSS06,06 - Montréal,7736,2698796,,,,
2021-08-29,Région,RSS06,06 - Montréal,4629,2703425,,,,
2021-08-30,Région,RSS06,06 - Montréal,6642,2710067,,,,
2021-08-31,Région,RSS06,06 - Montréal,6809,2716876,,,,
2021-09-01,Région,RSS06,06 - Montréal,6577,2723453,,,,
2021-09-02,Région,RSS06,06 - Montréal,6747,2730200,,,,
2021-09-03,Région,RSS06,06 - Montréal,7886,2738086,,,,
2021-09-04,Région,RSS06,06 - Montréal,6819,2744905,,,,
2021-09-05,Région,RSS06,06 - Montréal,5008,2749913,,,,
2021-09-06,Région,RSS06,06 - Montréal,4353,2754266,,,,
2021-09-07,Région,RSS06,06 - Montréal,6248,2760514,,,,
2021-09-08,Région,RSS06,06 - Montréal,6286,2766800,,,,
2021-09-09,Région,RSS06,06 - Montréal,5762,2772562,,,,
2021-09-10,Région,RSS06,06 - Montréal,6728,2779290,,,,
2021-09-11,Région,RSS06,06 - Montréal,5122,2784412,,,,
2021-09-12,Région,RSS06,06 - Montréal,3727,2788139,,,,
2021-09-13,Région,RSS06,06 - Montréal,5156,2793295,,,,
2021-09-14,Région,RSS06,06 - Montréal,5181,2798476,,,,
2021-09-15,Région,RSS06,06 - Montréal,5120,2803596,,,,
2021-09-16,Région,RSS06,06 - Montréal,4980,2808576,,,,
2021-09-17,Région,RSS06,06 - Montréal,6308,2814884,,,,
2021-09-18,Région,RSS06,06 - Montréal,4445,2819329,,,,
2021-09-19,Région,RSS06,06 - Montréal,3045,2822374,,,,
2021-09-20,Région,RSS06,06 - Montréal,4039,2826413,,,,
2021-09-21,Région,RSS06,06 - Montréal,3854,2830267,,,,
2021-09-22,Région,RSS06,06 - Montréal,3805,2834072,,,,
2021-09-23,Région,RSS06,06 - Montréal,4073,2838145,,,,
2021-09-24,Région,RSS06,06 - Montréal,5130,2843275,,,,
2021-09-25,Région,RSS06,06 - Montréal,3663,2846938,,,,
2021-09-26,Région,RSS06,06 - Montréal,2336,2849274,,,,
2021-09-27,Région,RSS06,06 - Montréal,3019,2852293,,,,
2021-09-28,Région,RSS06,06 - Montréal,3237,2855530,,,,
2021-09-29,Région,RSS06,06 - Montréal,3550,2859080,,,,
2021-09-30,Région,RSS06,06 - Montréal,4000,2863080,,,,
2021-10-01,Région,RSS06,06 - Montréal,4401,2867481,,,,
2021-10-02,Région,RSS06,06 - Montréal,3390,2870871,,,,
2021-10-03,Région,RSS06,06 - Montréal,2555,2873426,,,,
2021-10-04,Région,RSS06,06 - Montréal,2907,2876333,,,,
2021-10-05,Région,RSS06,06 - Montréal,3030,2879363,,,,
2021-10-06,Région,RSS06,06 - Montréal,3376,2882739,,,,
2021-10-07,Région,RSS06,06 - Montréal,3575,2886314,,,,
2021-10-08,Région,RSS06,06 - Montréal,4431,2890745,,,,
2021-10-09,Région,RSS06,06 - Montréal,3266,2894011,,,,
2021-10-10,Région,RSS06,06 - Montréal,2165,2896176,,,,
2021-10-11,Région,RSS06,06 - Montréal,2118,2898294,,,,
2021-10-12,Région,RSS06,06 - Montréal,3418,2901712,,,,
2021-10-13,Région,RSS06,06 - Montréal,2948,2904660,,,,
2021-10-14,Région,RSS06,06 - Montréal,2973,2907633,,,,
2021-10-15,Région,RSS06,06 - Montréal,3804,2911437,,,,
2021-10-16,Région,RSS06,06 - Montréal,2723,2914160,,,,
2021-10-17,Région,RSS06,06 - Montréal,1724,2915884,,,,
2021-10-18,Région,RSS06,06 - Montréal,2409,2918293,,,,
2021-10-19,Région,RSS06,06 - Montréal,2307,2920600,,,,
2021-10-20,Région,RSS06,06 - Montréal,3004,2923604,,,,
2021-10-21,Région,RSS06,06 - Montréal,2852,2926456,,,,
2021-10-22,Région,RSS06,06 - Montréal,3664,2930120,,,,
2021-10-23,Région,RSS06,06 - Montréal,2216,2932336,,,,
2021-10-24,Région,RSS06,06 - Montréal,1418,2933754,,,,
2021-10-25,Région,RSS06,06 - Montréal,3501,2937255,,,,
2021-10-26,Région,RSS06,06 - Montréal,2908,2940163,,,,
2021-10-27,Région,RSS06,06 - Montréal,3833,2943996,,,,
2021-10-28,Région,RSS06,06 - Montréal,3070,2947066,,,,
2021-10-29,Région,RSS06,06 - Montréal,3502,2950568,,,,
2021-10-30,Région,RSS06,06 - Montréal,2183,2952751,,,,
2021-10-31,Région,RSS06,06 - Montréal,1171,2953922,,,,
2021-11-01,Région,RSS06,06 - Montréal,3273,2957195,,,,
2021-11-02,Région,RSS06,06 - Montréal,3102,2960297,,,,
2021-11-03,Région,RSS06,06 - Montréal,3284,2963581,,,,
2021-11-04,Région,RSS06,06 - Montréal,3114,2966695,,,,
2021-11-05,Région,RSS06,06 - Montréal,3241,2969936,,,,
2021-11-06,Région,RSS06,06 - Montréal,1930,2971866,,,,
2021-11-07,Région,RSS06,06 - Montréal,1425,2973291,,,,
2021-11-08,Région,RSS06,06 - Montréal,2960,2976251,,,,
2021-11-09,Région,RSS06,06 - Montréal,2773,2979024,,,,
2021-11-10,Région,RSS06,06 - Montréal,3047,2982071,,,,
2021-11-11,Région,RSS06,06 - Montréal,3413,2985484,,,,
2021-11-12,Région,RSS06,06 - Montréal,3501,2988985,,,,
2021-11-13,Région,RSS06,06 - Montréal,1905,2990890,,,,
2021-11-14,Région,RSS06,06 - Montréal,1347,2992237,,,,
2021-11-15,Région,RSS06,06 - Montréal,2773,2995010,,,,
2021-11-16,Région,RSS06,06 - Montréal,2710,2997720,,,,
2021-11-17,Région,RSS06,06 - Montréal,2987,3000707,,,,
2021-11-18,Région,RSS06,06 - Montréal,2533,3003240,,,,
2021-11-19,Région,RSS06,06 - Montréal,2739,3005979,,,,
2021-11-20,Région,RSS06,06 - Montréal,1615,3007594,,,,
2021-11-21,Région,RSS06,06 - Montréal,1140,3008734,,,,
2021-11-22,Région,RSS06,06 - Montréal,2075,3010809,,,,
2021-11-23,Région,RSS06,06 - Montréal,2034,3012843,,,,
2021-11-24,Région,RSS06,06 - Montréal,3603,3016446,,,,
2021-11-25,Région,RSS06,06 - Montréal,4352,3020798,,,,
2021-11-26,Région,RSS06,06 - Montréal,6276,3027074,,,,
2021-11-27,Région,RSS06,06 - Montréal,5386,3032460,,,,
2021-11-28,Région,RSS06,06 - Montréal,5104,3037564,,,,
2021-11-29,Région,RSS06,06 - Montréal,5933,3043497,,,,
2021-11-30,Région,RSS06,06 - Montréal,5759,3049256,,,,
2021-12-01,Région,RSS06,06 - Montréal,5732,3054988,,,,
2021-12-02,Région,RSS06,06 - Montréal,5651,3060639,,,,
2021-12-03,Région,RSS06,06 - Montréal,6773,3067412,,,,
2021-12-04,Région,RSS06,06 - Montréal,5528,3072940,,,,
2021-12-05,Région,RSS06,06 - Montréal,4353,3077293,,,,
2021-12-06,Région,RSS06,06 - Montréal,6048,3083341,,,,
2021-12-07,Région,RSS06,06 - Montréal,6311,3089652,,,,
2021-12-08,Région,RSS06,06 - Montréal,7627,3097279,,,,
2021-12-09,Région,RSS06,06 - Montréal,8602,3105881,,,,
2021-12-10,Région,RSS06,06 - Montréal,10067,3115948,,,,
2021-12-11,Région,RSS06,06 - Montréal,6778,3122726,,,,
2021-12-12,Région,RSS06,06 - Montréal,6452,3129178,,,,
2021-12-13,Région,RSS06,06 - Montréal,10353,3139531,,,,
2021-12-14,Région,RSS06,06 - Montréal,11565,3151096,,,,
2021-12-15,Région,RSS06,06 - Montréal,11500,3162596,,,,
2021-12-16,Région,RSS06,06 - Montréal,12707,3175303,,,,
2021-12-17,Région,RSS06,06 - Montréal,14807,3190110,,,,
2021-12-18,Région,RSS06,06 - Montréal,11074,3201184,,,,
2021-12-19,Région,RSS06,06 - Montréal,10606,3211790,,,,
2021-12-20,Région,RSS06,06 - Montréal,15794,3227584,,,,
2021-12-21,Région,RSS06,06 - Montréal,18459,3246043,,,,
2021-12-22,Région,RSS06,06 - Montréal,19305,3265348,,,,
2021-12-23,Région,RSS06,06 - Montréal,17025,3282373,,,,
2021-12-24,Région,RSS06,06 - Montréal,7113,3289486,,,,
2021-12-25,Région,RSS06,06 - Montréal,30,3289516,,,,
2021-12-26,Région,RSS06,06 - Montréal,5117,3294633,,,,
2021-12-27,Région,RSS06,06 - Montréal,14790,3309423,,,,
2021-12-28,Région,RSS06,06 - Montréal,17448,3326871,,,,
2021-12-29,Région,RSS06,06 - Montréal,17514,3344385,,,,
2021-12-30,Région,RSS06,06 - Montréal,16105,3360490,,,,
2021-12-31,Région,RSS06,06 - Montréal,8089,3368579,,,,
2022-01-01,Région,RSS06,06 - Montréal,61,3368640,,,,
2022-01-02,Région,RSS06,06 - Montréal,5427,3374067,,,,
2022-01-03,Région,RSS06,06 - Montréal,13538,3387605,,,,
2022-01-04,Région,RSS06,06 - Montréal,16526,3404131,,,,
2022-01-05,Région,RSS06,06 - Montréal,17570,3421701,,,,
2022-01-06,Région,RSS06,06 - Montréal,18687,3440388,,,,
2022-01-07,Région,RSS06,06 - Montréal,18968,3459356,,,,
2022-01-08,Région,RSS06,06 - Montréal,14587,3473943,,,,
2022-01-09,Région,RSS06,06 - Montréal,13945,3487888,,,,
2022-01-10,Région,RSS06,06 - Montréal,19458,3507346,,,,
2022-01-11,Région,RSS06,06 - Montréal,20854,3528200,,,,
2022-01-12,Région,RSS06,06 - Montréal,22206,3550406,,,,
2022-01-13,Région,RSS06,06 - Montréal,21925,3572331,,,,
2022-01-14,Région,RSS06,06 - Montréal,22513,3594844,,,,
2022-01-15,Région,RSS06,06 - Montréal,19053,3613897,,,,
2022-01-16,Région,RSS06,06 - Montréal,17764,3631661,,,,
2022-01-17,Région,RSS06,06 - Montréal,17794,3649455,,,,
2022-01-18,Région,RSS06,06 - Montréal,21071,3670526,,,,
2022-01-19,Région,RSS06,06 - Montréal,20335,3690861,,,,
2022-01-20,Région,RSS06,06 - Montréal,20674,3711535,,,,
2022-01-21,Région,RSS06,06 - Montréal,20895,3732430,,,,
2022-01-22,Région,RSS06,06 - Montréal,17553,3749983,,,,
2022-01-23,Région,RSS06,06 - Montréal,14661,3764644,,,,
2022-01-24,Région,RSS06,06 - Montréal,16326,3780970,,,,
2022-01-25,Région,RSS06,06 - Montréal,15324,3796294,,,,
2022-01-26,Région,RSS06,06 - Montréal,13761,3810055,,,,
2022-01-27,Région,RSS06,06 - Montréal,13430,3823485,,,,
2022-01-28,Région,RSS06,06 - Montréal,17079,3840564,,,,
2022-01-29,Région,RSS06,06 - Montréal,13703,3854267,,,,
2022-01-30,Région,RSS06,06 - Montréal,9196,3863463,,,,
