Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;18;251;187;20086;14962,2;< 5;n.p.;524;390,3
Anjou;5;83;193,9;6887;16092,6;0;;84;196,3
Baie D'urfé;0;5;n.p.;291;7611,8;0;;< 5;n.p.
Beaconsfield;5;56;289,8;1545;7995,2;< 5;n.p.;27;* 139,7
Côte-des-Neiges–Notre-Dame-de-Grâce;28;308;185;23928;14369,4;8;n.p.;406;243,8
Côte-Saint-Luc;5;80;246,5;5349;16484,8;< 5;n.p.;129;397,6
Dollard-des-Ormeaux;8;100;204,5;6130;12536;0;;131;267,9
Dorval;< 5;34;* 179,1;2078;10948,4;0;;70;368,8
Hampstead;6;40;573,6;1053;15101,1;0;;6;n.p.
Kirkland;0;34;* 168,7;1925;9552,9;< 5;n.p.;40;198,5
Lachine;< 5;93;209;6290;14138,3;< 5;n.p.;189;424,8
LaSalle;6;132;171,8;11103;14447,1;< 5;n.p.;259;337
L'Île-Bizard–Sainte-Geneviève;< 5;44;239;2374;12893,1;0;;79;429
Mercier–Hochelaga-Maisonneuve;16;283;208,1;19403;14264,4;< 5;n.p.;499;366,8
Montréal Est;< 5;12;* 311,7;652;16935,1;0;;11;* 285,7
Montréal-Nord;7;160;189,9;15265;18122,1;< 5;n.p.;382;453,5
Montréal-Ouest;< 5;17;* 336,6;557;11029,7;0;;< 5;n.p.
Mont-Royal;< 5;59;291;2566;12655,4;0;;95;468,5
Outremont;< 5;65;271,4;2819;11768,4;0;;30;* 125,2
Pierrefonds–Roxboro;7;124;178,9;8960;12929,9;< 5;n.p.;101;145,7
Plateau Mont-Royal;8;192;184,6;12458;11978,8;0;;193;185,6
Pointe-Claire;6;51;162,5;2834;9031,2;0;;64;204
Rivière-des-Prairies–Pointe-aux-Trembles;20;235;220,2;17727;16607,2;< 5;n.p.;351;328,8
Rosemont–La Petite Patrie;16;286;204,9;17650;12644,2;< 5;n.p.;350;250,7
Sainte-Anne-de-Bellevue;0;13;* 262,2;443;8935,1;0;;14;* 282,4
Saint-Laurent;< 5;196;198,3;14733;14907,7;0;;171;173
Saint-Léonard;< 5;146;186,5;14368;18348,8;< 5;n.p.;167;213,3
Senneville;0;< 5;n.p.;84;9120,5;0;;0;
Sud-Ouest;9;112;143,3;9707;12420,8;0;;228;291,7
Verdun;6;127;183,4;7563;10924,6;0;;211;304,8
Ville-Marie;10;196;219,8;11832;13269;< 5;n.p.;150;168,2
Villeray–Saint-Michel–Parc-Extension;12;228;158,5;21806;15158,5;< 5;n.p.;242;168,2
Westmount;5;83;408,6;1958;9639,6;0;;64;315,1
Territoire à confirmer;< 5;103;;7402;;< 5;;31;
Total à Montréal;231;3950;191,2;279827;13546,6;29;*1,4;5304;256,8
