Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;24;315;234,6;10111;7531,8;< 5;n.p.;476;354,6
Anjou;5;75;175,3;3421;7993,7;< 5;n.p.;76;177,6
Baie D'urfé;0;7;n.p.;91;2380,3;0;;< 5;n.p.
Beaconsfield;< 5;17;* 88;451;2333,9;< 5;n.p.;20;* 103,5
Côte-des-Neiges–Notre-Dame-de-Grâce;11;239;143,5;11512;6913,3;< 5;n.p.;361;216,8
Côte-Saint-Luc;< 5;65;200,3;2712;8358;0;;112;345,2
Dollard-des-Ormeaux;9;111;227;2713;5548,2;< 5;n.p.;121;247,4
Dorval;-1;15;* 79;789;4157;0;;67;353
Hampstead;< 5;< 5;n.p.;379;5435,3;0;;5;n.p.
Kirkland;< 5;44;218,4;722;3582,9;0;;33;* 163,8
Lachine;< 5;68;152,8;2896;6509,5;0;;169;379,9
LaSalle;14;200;260,2;5422;7055;< 5;n.p.;240;312,3
L'Île-Bizard–Sainte-Geneviève;< 5;29;* 157,5;1046;5680,8;0;;74;401,9
Mercier–Hochelaga-Maisonneuve;13;127;93,4;8473;6229;< 5;n.p.;445;327,1
Montréal Est;< 5;5;n.p.;267;6935,1;0;;9;* 233,8
Montréal-Nord;13;227;269,5;8804;10451,8;< 5;n.p.;329;390,6
Montréal-Ouest;< 5;< 5;n.p.;170;3366,3;0;;< 5;n.p.
Mont-Royal;< 5;20;* 98,6;1107;5459,7;0;;93;458,7
Outremont;< 5;25;* 104,4;1248;5210;< 5;n.p.;26;* 108,5
Pierrefonds–Roxboro;< 5;155;223,7;4076;5881,9;0;;83;119,8
Plateau Mont-Royal;7;147;141,3;4518;4344,2;0;;172;165,4
Pointe-Claire;-1;55;175,3;1059;3374,8;0;;53;168,9
Rivière-des-Prairies–Pointe-aux-Trembles;6;155;145,2;8740;8187,9;0;;313;293,2
Rosemont–La Petite Patrie;< 5;118;84,5;6855;4910,8;0;;321;230
Sainte-Anne-de-Bellevue;0;< 5;n.p.;135;2722,9;0;;12;* 242
Saint-Laurent;18;335;339;8007;8102;< 5;n.p.;152;153,8
Saint-Léonard;13;152;194,1;7569;9666;< 5;n.p.;137;175
Senneville;0;< 5;n.p.;23;* 2497,3;0;;0;
Sud-Ouest;12;136;174;3744;4790,7;0;;204;261
Verdun;< 5;44;63,6;3063;4424,4;< 5;n.p.;195;281,7
Ville-Marie;6;142;159,2;4602;5160,9;0;;118;132,3
Villeray–Saint-Michel–Parc-Extension;27;343;238,4;10677;7422,2;< 5;n.p.;192;133,5
Westmount;< 5;22;* 108,3;713;3510,2;0;;58;285,5
Territoire à confirmer;< 5;34;;1871;;0;;25;
Total à Montréal;205;3438;166,4;127986;6195,9;21;*1;4697;227,4
