No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,2202,42,20859.333333,10556.43,201.71
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,4536,79,35045.666667,12943.11,224.39
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,1919,37,19215,9986.99,193.13
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,854,13,8566.3333333,9969.26,152.40
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,5803,104,57767,10045.53,179.61
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,1655,29,17995,9197.00,161.86
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,1707,34,20715.666667,8240.14,164.82
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,1795,53,17574.333333,10213.76,302.91
01,01 - Bas-Saint-Laurent,,Total (incluant inconnus),20475,391,197738.33333,10354.59,197.81
02,02 - Saguenay-Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,2950,41,31025.333333,9508.36,132.54
02,02 - Saguenay-Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,2602,26,25032.333333,10394.56,104.28
02,02 - Saguenay-Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,6178,77,52510,11765.38,146.55
02,02 - Saguenay-Lac-Saint-Jean,0214,0214 - RLS de Jonquière,7232,105,67904,10650.33,154.73
02,02 - Saguenay-Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,8397,146,79539,10557.09,183.10
02,02 - Saguenay-Lac-Saint-Jean,0216,0216 - RLS de La Baie,2156,29,22589.333333,9544.33,128.36
02,02 - Saguenay-Lac-Saint-Jean,,Total (incluant inconnus),30048,428,278600,10785.36,153.63
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,5476,70,55481.666667,9869.93,125.24
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,37608,519,323240,11634.70,159.26
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,40908,455,354000,11555.93,127.66
