"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-05-16;23082195;19783398
2022-05-15;23082195;19774509
2022-05-14;23082195;19769413
2022-05-13;23082195;19753958
2022-05-12;23082195;19737216
2022-05-11;23082195;19716068
2022-05-10;23082195;19696893
