Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;38;245;182,5;20573;15325;< 5;n.p.;528;393,3
Anjou;12;66;154,2;7014;16389,4;< 5;n.p.;85;198,6
Baie D'urfé;< 5;6;n.p.;314;8213,4;0;;< 5;n.p.
Beaconsfield;7;58;300,1;1642;8497,2;0;;26;* 134,5
Côte-des-Neiges–Notre-Dame-de-Grâce;47;332;199,4;24541;14737,6;5;n.p.;410;246,2
Côte-Saint-Luc;11;130;400,6;5565;17150,5;< 5;n.p.;129;397,6
Dollard-des-Ormeaux;12;108;220,9;6359;13004,4;< 5;n.p.;131;267,9
Dorval;11;52;274;2171;11438,4;0;;70;368,8
Hampstead;8;61;874,8;1167;16736;0;;6;n.p.
Kirkland;< 5;52;258,1;2033;10088,8;0;;40;198,5
Lachine;15;92;206,8;6455;14509,2;< 5;n.p.;191;429,3
LaSalle;19;118;153,5;11353;14772,4;< 5;n.p.;260;338,3
L'Île-Bizard–Sainte-Geneviève;7;36;* 195,5;2477;13452,5;0;;79;429
Mercier–Hochelaga-Maisonneuve;53;325;238,9;19942;14660,6;< 5;n.p.;500;367,6
Montréal Est;< 5;14;* 363,6;677;17584,4;0;;11;* 285,7
Montréal-Nord;14;114;135,3;15484;18382,1;< 5;n.p.;389;461,8
Montréal-Ouest;< 5;13;* 257,4;584;11564,4;0;;< 5;n.p.
Mont-Royal;12;62;305,8;2689;13262;0;;95;468,5
Outremont;7;70;292,2;2955;12336,1;< 5;n.p.;31;* 129,4
Pierrefonds–Roxboro;21;122;176,1;9192;13264,6;0;;103;148,6
Plateau Mont-Royal;35;331;318,3;13012;12511,5;0;;194;186,5
Pointe-Claire;12;72;229,4;2985;9512,4;0;;65;207,1
Rivière-des-Prairies–Pointe-aux-Trembles;27;184;172,4;18098;16954,7;< 5;n.p.;353;330,7
Rosemont–La Petite Patrie;68;395;283;18322;13125,6;< 5;n.p.;352;252,2
Sainte-Anne-de-Bellevue;< 5;13;* 262,2;487;9822,5;0;;14;* 282,4
Saint-Laurent;19;171;173;15070;15248,7;< 5;n.p.;172;174
Saint-Léonard;15;98;125,2;14584;18624,6;< 5;n.p.;168;214,5
Senneville;0;< 5;n.p.;91;9880,6;0;;0;
Sud-Ouest;28;196;250,8;10059;12871,2;< 5;n.p.;230;294,3
Verdun;19;150;216,7;7857;11349,3;< 5;n.p.;212;306,2
Ville-Marie;42;259;290,5;12308;13802,8;< 5;n.p.;154;172,7
Villeray–Saint-Michel–Parc-Extension;52;265;184,2;22286;15492,2;< 5;n.p.;245;170,3
Westmount;12;104;512;2160;10634,1;0;;64;315,1
Territoire à confirmer;21;238;;7692;;0;;31;
Total à Montréal;653;4553;220,4;288199;13951,9;36;*1,7;5344;258,7
