date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,total_doses_1d,total_doses_2d,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,145,0,145,0,145,145,0.006954741800000001,0.0,0.0023355476,134.0,0.0,134.0,0.0,
2020-12-15,Région,RSS06,06 - Montréal,360,0,505,0,360,505,0.0251720131,0.0,0.0057610173999999995,351.0,0.0,485.0,0.0,
2020-12-16,Région,RSS06,06 - Montréal,282,0,787,0,282,787,0.0398081114,0.0,0.0071104448999999995,282.0,0.0,767.0,0.0,
2020-12-17,Région,RSS06,06 - Montréal,275,0,1062,0,275,1062,0.054080902300000004,0.0,0.008044664,275.0,0.0,1042.0,0.0,
2020-12-18,Région,RSS06,06 - Montréal,138,0,1200,0,138,1200,0.061295149400000006,0.0,0.0090826851,139.0,0.0,1181.0,0.0,
2020-12-19,Région,RSS06,06 - Montréal,80,0,1280,0,80,1280,0.065447234,0.0,0.0096535968,80.0,0.0,1261.0,0.0,
2020-12-20,Région,RSS06,06 - Montréal,78,0,1358,0,78,1358,0.0695474176,0.0,0.0103283105,79.0,0.0,1340.0,0.0,
2020-12-21,Région,RSS06,06 - Montréal,318,0,1676,0,318,1676,0.0854810424,0.0,0.0141170877,307.0,0.0,1647.0,0.0,
2020-12-22,Région,RSS06,06 - Montréal,569,0,2245,0,569,2245,0.11335191050000001,0.0,0.023303575,537.0,0.0,2184.0,0.0,
2020-12-23,Région,RSS06,06 - Montréal,473,0,2718,0,473,2718,0.1372263971,0.0,0.026469539500000003,460.0,0.0,2644.0,0.0,
2020-12-24,Région,RSS06,06 - Montréal,197,0,2915,0,197,2915,0.14724330130000002,0.0,0.0281303734,193.0,0.0,2837.0,0.0,
2020-12-25,Région,RSS06,06 - Montréal,0,0,2915,0,0,2915,0.1472952023,0.0,0.0281303734,1.0,0.0,2838.0,0.0,
2020-12-26,Région,RSS06,06 - Montréal,225,0,3140,0,225,3140,0.1590248414,0.0,0.030310217799999997,226.0,0.0,3064.0,0.0,
2020-12-27,Région,RSS06,06 - Montréal,193,0,3333,0,193,3333,0.16914554769999998,0.0,0.03140014,195.0,0.0,3259.0,0.0,
2020-12-28,Région,RSS06,06 - Montréal,591,0,3924,0,591,3924,0.1999747761,0.0,0.0364864437,594.0,0.0,3853.0,0.0,
2020-12-29,Région,RSS06,06 - Montréal,551,0,4475,0,551,4475,0.22919507170000003,0.0,0.0398600125,563.0,0.0,4416.0,0.0,
2020-12-30,Région,RSS06,06 - Montréal,572,0,5047,0,572,5047,0.25903818,0.0,0.044427305599999994,575.0,0.0,4991.0,0.0,
2020-12-31,Région,RSS06,06 - Montréal,39,0,5086,0,39,5086,0.2612180244,0.0,0.0445830087,42.0,0.0,5033.0,0.0,
2021-01-01,Région,RSS06,06 - Montréal,5,0,5091,0,5,5091,0.2615813318,0.0,0.0446868109,7.0,0.0,5040.0,0.0,
2021-01-02,Région,RSS06,06 - Montréal,10,0,5101,0,10,5101,0.2624117487,0.0,0.0446868109,16.0,0.0,5056.0,0.0,
2021-01-03,Région,RSS06,06 - Montréal,13,0,5114,0,13,5114,0.263501671,0.0,0.0446868109,21.0,0.0,5077.0,0.0,
2021-01-04,Région,RSS06,06 - Montréal,572,1,5686,1,573,5687,0.2924105602,5.19011e-05,0.054496110800000004,557.0,1.0,5634.0,1.0,
2021-01-05,Région,RSS06,06 - Montréal,1904,0,7590,1,1904,7591,0.3891022311,5.19011e-05,0.0800314313,1863.0,0.0,7497.0,1.0,
2021-01-06,Région,RSS06,06 - Montréal,2719,2,10309,3,2721,10312,0.5271590451,0.00010380209999999999,0.11127586810000001,2660.0,1.0,10157.0,2.0,
2021-01-07,Région,RSS06,06 - Montréal,4091,0,14400,3,4091,14403,0.7320644217,0.0001557032,0.1666023959,3948.0,1.0,14105.0,3.0,
2021-01-08,Région,RSS06,06 - Montréal,3772,1,18172,4,3773,18176,0.9233717211,0.0003114063,0.21492228079999998,3686.0,3.0,17791.0,6.0,
