date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,cvac_comp_tot_p,rap_cvac_comp_p,_1dose_15aout_p,cvac_comp_tot_n,rap_tot_n,_1dose_15aout_n,pop_tot_n,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,147,0,0,0,147,0,0,0,147,147,0,,0,0,0,0,1997118,
2020-12-15,Région,RSS06,06 - Montréal,377,0,0,0,524,0,0,0,377,524,0,,0,0,0,0,1997118,
2020-12-16,Région,RSS06,06 - Montréal,323,0,0,0,847,0,0,0,323,847,0,,0,0,0,0,1997118,
2020-12-17,Région,RSS06,06 - Montréal,291,0,0,0,1138,0,0,0,291,1138,0,,0,0,0,0,1997118,
2020-12-18,Région,RSS06,06 - Montréal,145,0,0,0,1283,0,0,0,145,1283,0,,0,0,0,0,1997118,
2020-12-19,Région,RSS06,06 - Montréal,82,0,0,0,1365,0,0,0,82,1365,0,,0,0,0,0,1997118,
2020-12-20,Région,RSS06,06 - Montréal,78,0,0,0,1443,0,0,0,78,1443,0,,0,0,0,0,1997118,
2020-12-21,Région,RSS06,06 - Montréal,322,0,0,0,1765,0,0,0,322,1765,0,,0,0,0,0,1997118,
2020-12-22,Région,RSS06,06 - Montréal,585,0,0,0,2350,0,0,0,585,2350,0,,0,0,0,0,1997118,
2020-12-23,Région,RSS06,06 - Montréal,486,0,0,0,2836,0,0,0,486,2836,0,,0,0,0,0,1997118,
2020-12-24,Région,RSS06,06 - Montréal,182,0,0,0,3018,0,0,0,182,3018,0,,0,0,0,0,1997118,
2020-12-25,Région,RSS06,06 - Montréal,0,0,0,0,3018,0,0,0,0,3018,0,,0,0,0,0,1997118,
2020-12-26,Région,RSS06,06 - Montréal,224,0,0,0,3242,0,0,0,224,3242,0,,0,0,0,0,1997118,
2020-12-27,Région,RSS06,06 - Montréal,206,0,0,0,3448,0,0,0,206,3448,0,,0,0,0,0,1997118,
2020-12-28,Région,RSS06,06 - Montréal,591,0,0,0,4039,0,0,0,591,4039,0,,0,0,0,0,1997118,
2020-12-29,Région,RSS06,06 - Montréal,555,0,0,0,4594,0,0,0,555,4594,0,,0,0,0,0,1997118,
2020-12-30,Région,RSS06,06 - Montréal,561,0,0,0,5155,0,0,0,561,5155,0,,0,0,0,0,1997118,
2020-12-31,Région,RSS06,06 - Montréal,33,0,0,0,5188,0,0,0,33,5188,0,,0,0,0,0,1997118,
2021-01-01,Région,RSS06,06 - Montréal,6,0,0,0,5194,0,0,0,6,5194,0,,0,0,0,0,1997118,
2021-01-02,Région,RSS06,06 - Montréal,17,0,0,0,5211,0,0,0,17,5211,0.0000500722,,0,1,0,0,1997118,
2021-01-03,Région,RSS06,06 - Montréal,14,0,0,0,5225,0,0,0,14,5225,0.0000500722,,0,1,0,0,1997118,
2021-01-04,Région,RSS06,06 - Montréal,570,4,0,0,5795,4,0,0,574,5799,0.0000500722,,0,1,0,0,1997118,
2021-01-05,Région,RSS06,06 - Montréal,1884,6,0,0,7679,10,0,0,1890,7689,0.0000500722,,0,1,0,0,1997118,
2021-01-06,Région,RSS06,06 - Montréal,2730,7,0,0,10409,17,0,0,2737,10426,0.0001001443,,0,2,0,0,1997118,
2021-01-07,Région,RSS06,06 - Montréal,4117,0,0,0,14526,17,0,0,4117,14543,0.0002002886,,0,4,0,0,1997118,
2021-01-08,Région,RSS06,06 - Montréal,3784,4,0,0,18310,21,0,0,3788,18331,0.0002002886,,0,4,0,0,1997118,
2021-01-09,Région,RSS06,06 - Montréal,2020,0,0,0,20330,21,0,0,2020,20351,0.0002002886,,0,4,0,0,1997118,
2021-01-10,Région,RSS06,06 - Montréal,1407,1,0,0,21737,22,0,0,1408,21759,0.0002002886,,0,4,0,0,1997118,
2021-01-11,Région,RSS06,06 - Montréal,1613,2,0,0,23350,24,0,0,1615,23374,0.0002503608,,0,5,0,0,1997118,
2021-01-12,Région,RSS06,06 - Montréal,1106,2,0,0,24456,26,0,0,1108,24482,0.0002503608,,0,5,0,0,1997118,
2021-01-13,Région,RSS06,06 - Montréal,1312,0,0,0,25768,26,0,0,1312,25794,0.0002503608,,0,5,0,0,1997118,
2021-01-14,Région,RSS06,06 - Montréal,1897,1,0,0,27665,27,0,0,1898,27692,0.0002503608,,0,5,0,0,1997118,
2021-01-15,Région,RSS06,06 - Montréal,1765,1,0,0,29430,28,0,0,1766,29458,0.0002503608,,0,5,0,0,1997118,
2021-01-16,Région,RSS06,06 - Montréal,1131,3,0,0,30561,31,0,0,1134,30592,0.0002503608,,0,5,0,0,1997118,
2021-01-17,Région,RSS06,06 - Montréal,942,1,0,0,31503,32,0,0,943,31535,0.0002503608,,0,5,0,0,1997118,
2021-01-18,Région,RSS06,06 - Montréal,1088,7,0,0,32591,39,0,0,1095,32630,0.0003004329,,0,6,0,0,1997118,
2021-01-19,Région,RSS06,06 - Montréal,1307,1,0,0,33898,40,0,0,1308,33938,0.0003505051,,0,7,0,0,1997118,
2021-01-20,Région,RSS06,06 - Montréal,1579,1,0,0,35477,41,0,0,1580,35518,0.0004005772,,0,8,0,0,1997118,
2021-01-21,Région,RSS06,06 - Montréal,1955,5,0,0,37432,46,0,0,1960,37478,0.0005507937,,0,11,0,0,1997118,
2021-01-22,Région,RSS06,06 - Montréal,2194,4,0,0,39626,50,0,0,2198,39676,0.0006008658,,0,12,0,0,1997118,
2021-01-23,Région,RSS06,06 - Montréal,1258,4,0,0,40884,54,0,0,1262,40938,0.0006008658,,0,12,0,0,1997118,
2021-01-24,Région,RSS06,06 - Montréal,393,2,0,0,41277,56,0,0,395,41333,0.0006008658,,0,12,0,0,1997118,
2021-01-25,Région,RSS06,06 - Montréal,623,4,0,0,41900,60,0,0,627,41960,0.0007510823,,0,15,0,0,1997118,
2021-01-26,Région,RSS06,06 - Montréal,767,27,0,0,42667,87,0,0,794,42754,0.0010014431,,0,20,0,0,1997118,
2021-01-27,Région,RSS06,06 - Montréal,699,11,0,0,43366,98,0,0,710,43464,0.0012017317,,0,24,0,0,1997118,
2021-01-28,Région,RSS06,06 - Montréal,853,33,0,0,44219,131,0,0,886,44350,0.001301876,,0,26,0,0,1997118,
2021-01-29,Région,RSS06,06 - Montréal,206,19,0,0,44425,150,0,0,225,44575,0.0015021646,,0,30,0,0,1997118,
2021-01-30,Région,RSS06,06 - Montréal,34,37,0,0,44459,187,0,0,71,44646,0.0019027419,,0,38,0,0,1997118,
2021-01-31,Région,RSS06,06 - Montréal,8,16,0,0,44467,203,0,0,24,44670,0.0021030305,,0,42,0,0,1997118,
2021-02-01,Région,RSS06,06 - Montréal,22,29,0,0,44489,232,0,0,51,44721,0.0025036077,,0,50,0,0,1997118,
2021-02-02,Région,RSS06,06 - Montréal,75,62,0,0,44564,294,0,0,137,44858,0.0030043292,,0,60,0,0,1997118,
2021-02-03,Région,RSS06,06 - Montréal,2206,49,0,0,46770,343,0,0,2255,47113,0.0031044735,,0,62,0,0,1997118,
2021-02-04,Région,RSS06,06 - Montréal,3395,23,0,0,50165,366,0,0,3418,50531,0.0034549786,,0,69,0,0,1997118,
2021-02-05,Région,RSS06,06 - Montréal,3442,36,0,0,53607,402,0,0,3478,54009,0.0038054837,,0,76,0,0,1997118,
2021-02-06,Région,RSS06,06 - Montréal,1488,14,0,0,55095,416,0,0,1502,55511,0.003905628,,0,78,0,0,1997118,
2021-02-07,Région,RSS06,06 - Montréal,456,3,0,0,55551,419,0,0,459,55970,0.0041559888,,0,83,0,0,1997118,
2021-02-08,Région,RSS06,06 - Montréal,1143,28,0,0,56694,447,0,0,1171,57141,0.0047067825,,0,94,0,0,1997118,
2021-02-09,Région,RSS06,06 - Montréal,541,19,0,0,57235,466,0,0,560,57701,0.0049571432,,0,99,0,0,1997118,
2021-02-10,Région,RSS06,06 - Montréal,1164,27,0,0,58399,493,0,0,1191,58892,0.0052575762,,0,105,0,0,1997118,
2021-02-11,Région,RSS06,06 - Montréal,1807,29,0,0,60206,522,0,0,1836,60728,0.005858442,,0,117,0,0,1997118,
2021-02-12,Région,RSS06,06 - Montréal,1841,22,0,0,62047,544,0,0,1863,62591,0.0064092357,,0,128,0,0,1997118,
2021-02-13,Région,RSS06,06 - Montréal,73,8,0,0,62120,552,0,0,81,62672,0.0064593079,,0,129,0,0,1997118,
2021-02-14,Région,RSS06,06 - Montréal,52,5,0,0,62172,557,0,0,57,62729,0.00650938,,0,130,0,0,1997118,
2021-02-15,Région,RSS06,06 - Montréal,834,15,0,0,63006,572,0,0,849,63578,0.0066595965,,0,133,0,0,1997118,
2021-02-16,Région,RSS06,06 - Montréal,169,27,0,0,63175,599,0,0,196,63774,0.0069099572,,0,138,0,0,1997118,
2021-02-17,Région,RSS06,06 - Montréal,410,12,0,0,63585,611,0,0,422,64196,0.0070601737,,0,141,0,0,1997118,
2021-02-18,Région,RSS06,06 - Montréal,2425,24,0,0,66010,635,0,0,2449,66645,0.0073105345,,0,146,0,0,1997118,
2021-02-19,Région,RSS06,06 - Montréal,3915,10,0,0,69925,645,0,0,3925,70570,0.0078613282,,0,157,0,0,1997118,
2021-02-20,Région,RSS06,06 - Montréal,2547,6,0,0,72472,651,0,0,2553,73123,0.0080115446,,0,160,0,0,1997118,
2021-02-21,Région,RSS06,06 - Montréal,1939,8,0,0,74411,659,0,0,1947,75070,0.0082118333,,0,164,0,0,1997118,
2021-02-22,Région,RSS06,06 - Montréal,2179,25,0,0,76590,684,0,0,2204,77274,0.008462194,,0,169,0,0,1997118,
2021-02-23,Région,RSS06,06 - Montréal,1606,24,0,0,78196,708,0,0,1630,78904,0.0089128434,,0,178,0,0,1997118,
2021-02-24,Région,RSS06,06 - Montréal,1910,15,0,0,80106,723,0,0,1925,80829,0.0093634928,,0,187,0,0,1997118,
2021-02-25,Région,RSS06,06 - Montréal,3641,17,0,0,83747,740,0,0,3658,84487,0.0096639257,,0,193,0,0,1997118,
2021-02-26,Région,RSS06,06 - Montréal,4627,18,0,0,88374,758,0,0,4645,89132,0.00976407,,0,195,0,0,1997118,
2021-02-27,Région,RSS06,06 - Montréal,3508,18,0,0,91882,776,0,0,3526,92658,0.0100144308,,0,200,0,0,1997118,
2021-02-28,Région,RSS06,06 - Montréal,2280,5,0,0,94162,781,0,0,2285,94943,0.0100144308,,0,200,0,0,1997118,
2021-03-01,Région,RSS06,06 - Montréal,10963,18,0,0,105125,799,0,0,10981,105924,0.0100645029,,0,201,0,0,1997118,
2021-03-02,Région,RSS06,06 - Montréal,10867,25,0,0,115992,824,0,0,10892,116816,0.010415008,,0,208,0,0,1997118,
2021-03-03,Région,RSS06,06 - Montréal,10966,19,0,0,126958,843,0,0,10985,127801,0.0105151523,,0,210,0,0,1997118,
2021-03-04,Région,RSS06,06 - Montréal,11350,16,0,0,138308,859,0,0,11366,139167,0.010715441,,0,214,0,0,1997118,
2021-03-05,Région,RSS06,06 - Montréal,10650,18,0,0,148958,877,0,0,10668,149835,0.0110158739,,0,220,0,0,1997118,
2021-03-06,Région,RSS06,06 - Montréal,9015,10,0,0,157973,887,0,0,9025,158860,0.011065946,,0,221,0,0,1997118,
2021-03-07,Région,RSS06,06 - Montréal,8702,4,0,0,166675,891,0,0,8706,167566,0.0112662346,,0,225,0,0,1997118,
2021-03-08,Région,RSS06,06 - Montréal,9677,338,0,0,176352,1229,0,0,10015,177581,0.0177255425,,0,354,0,0,1997118,
2021-03-09,Région,RSS06,06 - Montréal,10150,477,0,0,186502,1706,0,0,10627,188208,0.0275396847,,0,550,0,0,1997118,
2021-03-10,Région,RSS06,06 - Montréal,8625,424,0,0,195127,2130,0,0,9049,197257,0.0360519509,,0,720,0,0,1997118,
2021-03-11,Région,RSS06,06 - Montréal,9621,197,0,0,204748,2327,0,0,9818,207075,0.0401077953,,0,801,0,0,1997118,
2021-03-12,Région,RSS06,06 - Montréal,10705,164,1,0,215453,2491,1,0,10870,217945,0.043562774,,0,870,0,0,1997118,
2021-03-13,Région,RSS06,06 - Montréal,9588,10,0,0,225041,2501,1,0,9598,227543,0.0436128461,,0,871,0,0,1997118,
2021-03-14,Région,RSS06,06 - Montréal,9533,7,0,0,234574,2508,1,0,9540,237083,0.0437630626,,0,874,0,0,1997118,
2021-03-15,Région,RSS06,06 - Montréal,9762,16,0,0,244336,2524,1,0,9778,246861,0.0438131347,,0,875,0,0,1997118,
2021-03-16,Région,RSS06,06 - Montréal,9589,17,0,0,253925,2541,1,0,9606,256467,0.0441636398,,0,882,0,0,1997118,
2021-03-17,Région,RSS06,06 - Montréal,7277,17,0,0,261202,2558,1,0,7294,263761,0.0444640727,,0,888,0,0,1997118,
2021-03-18,Région,RSS06,06 - Montréal,6828,31,0,0,268030,2589,1,0,6859,270620,0.0451150107,,0,901,0,0,1997118,
2021-03-19,Région,RSS06,06 - Montréal,6545,10,0,0,274575,2599,1,0,6555,277175,0.045215155,,0,903,0,0,1997118,
2021-03-20,Région,RSS06,06 - Montréal,4518,3,0,0,279093,2602,1,0,4521,281696,0.0453152993,,0,905,0,0,1997118,
2021-03-21,Région,RSS06,06 - Montréal,4071,9,0,0,283164,2611,1,0,4080,285776,0.045515588,,0,909,0,0,1997118,
2021-03-22,Région,RSS06,06 - Montréal,11418,24,0,0,294582,2635,1,0,11442,297218,0.0458160209,,0,915,0,0,1997118,
2021-03-23,Région,RSS06,06 - Montréal,14201,22,1,0,308783,2657,2,0,14224,311442,0.0462666703,,0,924,0,0,1997118,
2021-03-24,Région,RSS06,06 - Montréal,14815,24,0,0,323598,2681,2,0,14839,326281,0.0465671032,,0,930,0,0,1997118,
2021-03-25,Région,RSS06,06 - Montréal,13920,34,0,0,337518,2715,2,0,13954,340235,0.046817464,,0,935,0,0,1997118,
2021-03-26,Région,RSS06,06 - Montréal,12826,20,0,0,350344,2735,2,0,12846,353081,0.0470177526,,0,939,0,0,1997118,
2021-03-27,Région,RSS06,06 - Montréal,9934,20,0,0,360278,2755,2,0,9954,363035,0.047167969,,0,942,0,0,1997118,
2021-03-28,Région,RSS06,06 - Montréal,8836,8,0,0,369114,2763,2,0,8844,371879,0.0473181855,,0,945,0,0,1997118,
2021-03-29,Région,RSS06,06 - Montréal,10867,22,0,0,379981,2785,2,0,10889,382768,0.0474183298,,0,947,0,0,1997118,
2021-03-30,Région,RSS06,06 - Montréal,11202,48,0,0,391183,2833,2,0,11250,394018,0.0479190514,,0,957,0,0,1997118,
2021-03-31,Région,RSS06,06 - Montréal,10677,45,0,0,401860,2878,2,0,10722,404740,0.048469845,,0,968,0,0,1997118,
2021-04-01,Région,RSS06,06 - Montréal,9087,19,0,0,410947,2897,2,0,9106,413846,0.0490707109,,0,980,0,0,1997118,
2021-04-02,Région,RSS06,06 - Montréal,7090,23,0,0,418037,2920,2,0,7113,420959,0.049421216,,0,987,0,0,1997118,
2021-04-03,Région,RSS06,06 - Montréal,5297,17,0,0,423334,2937,2,0,5314,426273,0.0495213603,,0,989,0,0,1997118,
