Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;19;201;149,7;3219;2397,9;0;;372;277,1
Anjou;6;88;205,6;1000;2336,7;0;;49;114,5
Baie D'urfé;0;< 5;n.p.;36;* 941,7;0;;< 5;n.p.
Beaconsfield;< 5;15;* 77,6;104;538,2;0;;8;n.p.
Côte-des-Neiges–Notre-Dame-de-Grâce;21;396;237,8;3507;2106,1;< 5;n.p.;272;163,3
Côte-Saint-Luc;14;105;323,6;891;2745,9;0;;62;191,1
Dollard-des-Ormeaux;12;80;163,6;701;1433,6;< 5;n.p.;89;182
Dorval;< 5;21;* 110,6;310;1633,3;0;;61;321,4
Hampstead;0;10;* 143,4;117;1677,9;0;;< 5;n.p.
Kirkland;< 5;27;* 134;199;987,5;0;;27;* 134
Lachine;7;71;159,6;860;1933,1;0;;108;242,8
LaSalle;12;109;141,8;1666;2167,8;0;;185;240,7
L'Île-Bizard–Sainte-Geneviève;0;9;* 48,9;280;1520,7;0;;49;266,1
Mercier–Hochelaga-Maisonneuve;8;183;134,5;3252;2390,8;< 5;n.p.;389;286
Montréal Est;< 5;< 5;n.p.;63;1636,4;0;;< 5;n.p.
Montréal-Nord;6;214;254,1;3440;4083,9;< 5;n.p.;253;300,4
Montréal-Ouest;0;< 5;n.p.;42;831,7;0;;< 5;n.p.
Mont-Royal;0;40;197,3;457;2253,9;0;;90;443,9
Outremont;5;26;* 108,5;559;2333,6;0;;11;* 45,9
Pierrefonds–Roxboro;20;137;197,7;900;1298,8;< 5;n.p.;38;54,8
Plateau Mont-Royal;8;96;92,3;1656;1592,3;0;;129;124
Pointe-Claire;< 5;22;* 70,1;282;898,7;0;;32;* 102
Rivière-des-Prairies–Pointe-aux-Trembles;< 5;169;158,3;2896;2713,1;< 5;n.p.;253;237
Rosemont–La Petite Patrie;15;217;155,5;2468;1768;< 5;n.p.;240;171,9
Sainte-Anne-de-Bellevue;< 5;< 5;n.p.;25;* 504,2;0;;< 5;n.p.
Saint-Laurent;23;258;261,1;1858;1880;< 5;n.p.;105;106,2
Saint-Léonard;7;177;226;1771;2261,7;0;;52;66,4
Senneville;< 5;< 5;n.p.;< 5;n.p.;0;;0;
Sud-Ouest;10;106;135,6;1452;1857,9;< 5;n.p.;180;230,3
Verdun;9;86;124,2;1293;1867,7;< 5;n.p.;165;238,3
Ville-Marie;9;152;170,5;1764;1978,2;< 5;n.p.;83;93,1
Villeray–Saint-Michel–Parc-Extension;16;352;244,7;3371;2343,4;< 5;n.p.;133;92,5
Westmount;< 5;17;* 83,7;270;1329,3;0;;36;* 177,2
Territoire à confirmer;10;69;;936;;0;;37;
Total à Montréal;254;3464;167,7;41649;2016,3;20;*1;3521;170,5
