Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;31;625;465,6;19711;14682,9;9;n.p.;522;388,8
Anjou;6;150;350,5;6774;15828,6;< 5;n.p.;83;193,9
Baie D'urfé;0;10;* 261,6;285;7454,9;0;;< 5;n.p.
Beaconsfield;< 5;57;295;1469;7601,9;< 5;n.p.;26;* 134,5
Côte-des-Neiges–Notre-Dame-de-Grâce;39;630;378,3;23468;14093,2;5;n.p.;398;239
Côte-Saint-Luc;13;167;514,7;5210;16056,5;< 5;n.p.;126;388,3
Dollard-des-Ormeaux;22;212;433,5;5973;12215;< 5;n.p.;131;267,9
Dorval;< 5;92;484,7;2021;10648,1;0;;70;368,8
Hampstead;0;37;530,6;990;14197,6;0;;6;n.p.
Kirkland;< 5;51;253,1;1876;9309,7;0;;39;193,5
Lachine;12;194;436,1;6142;13805,7;< 5;n.p.;186;418,1
LaSalle;15;263;342,2;10918;14206,3;< 5;n.p.;258;335,7
L'Île-Bizard–Sainte-Geneviève;9;100;543,1;2295;12464;< 5;n.p.;79;429
Mercier–Hochelaga-Maisonneuve;33;485;356,6;18999;13967,4;13;*9,6;495;363,9
Montréal Est;-1;16;* 415,6;635;16493,5;< 5;n.p.;11;* 285,7
Montréal-Nord;15;355;421,4;15046;17862,1;14;*16,6;378;448,7
Montréal-Ouest;< 5;16;* 316,8;530;10495;0;;< 5;n.p.
Mont-Royal;6;98;483,3;2468;12172;0;;95;468,5
Outremont;5;83;346,5;2715;11334,2;< 5;n.p.;30;* 125,2
Pierrefonds–Roxboro;13;259;373,8;8768;12652,8;< 5;n.p.;100;144,3
Plateau Mont-Royal;28;374;359,6;12156;11688,5;< 5;n.p.;190;182,7
Pointe-Claire;6;121;385,6;2752;8769,9;< 5;n.p.;64;204
Rivière-des-Prairies–Pointe-aux-Trembles;25;402;376,6;17407;16307,4;5;n.p.;349;327
Rosemont–La Petite Patrie;35;445;318,8;17243;12352,6;< 5;n.p.;348;249,3
Sainte-Anne-de-Bellevue;0;10;* 201,7;422;8511,5;0;;14;* 282,4
Saint-Laurent;21;353;357,2;14439;14610,2;< 5;n.p.;168;170
Saint-Léonard;15;294;375,5;14149;18069,1;< 5;n.p.;166;212
Senneville;< 5;< 5;n.p.;80;8686,2;0;;0;
Sud-Ouest;11;266;340,4;9530;12194,3;6;n.p.;226;289,2
Verdun;33;234;338;7391;10676,2;5;n.p.;211;304,8
Ville-Marie;16;340;381,3;11552;12955;< 5;n.p.;147;164,9
Villeray–Saint-Michel–Parc-Extension;22;464;322,6;21471;14925,7;5;n.p.;236;164,1
Westmount;10;107;526,8;1842;9068,5;0;;63;310,2
Territoire à confirmer;-4;325;;7332;;< 5;;30;
Total à Montréal;445;7638;369,8;274060;13267,4;97;4,7;5251;254,2
