"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-02-07;23023215;18025489
2022-02-06;22290795;17992982
2022-02-05;22290795;17971193
2022-02-04;22290795;17933382
2022-02-03;22290795;17886271
2022-02-02;22289625;17841446
2022-02-01;22289625;17792690
