Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;8;120;89,4;11650;8678,2;< 5;n.p.;490;365
Anjou;< 5;65;151,9;3892;9094,3;0;;78;182,3
Baie D'urfé;0;< 5;n.p.;108;2825;0;;< 5;n.p.
Beaconsfield;< 5;19;* 98,3;572;2960;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;13;181;108,7;12863;7724,6;0;;371;222,8
Côte-Saint-Luc;< 5;79;243,5;3083;9501,4;0;;119;366,7
Dollard-des-Ormeaux;6;67;137;3105;6349,8;0;;125;255,6
Dorval;0;10;* 52,7;891;4694,4;0;;68;358,3
Hampstead;0;15;* 215,1;463;6639,9;0;;6;n.p.
Kirkland;< 5;10;* 49,6;846;4198,3;< 5;n.p.;35;* 173,7
Lachine;6;51;114,6;3217;7231;0;;170;382,1
LaSalle;17;101;131,4;6228;8103,8;< 5;n.p.;244;317,5
L'Île-Bizard–Sainte-Geneviève;-1;6;n.p.;1148;6234,7;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;10;113;83,1;9742;7162;0;;450;330,8
Montréal Est;0;< 5;n.p.;307;7974;0;;9;* 233,8
Montréal-Nord;7;126;149,6;10050;11931;0;;336;398,9
Montréal-Ouest;0;< 5;n.p.;234;4633,7;0;;< 5;n.p.
Mont-Royal;< 5;< 5;n.p.;1194;5888,7;0;;93;458,7
Outremont;< 5;31;* 129,4;1360;5677,5;0;;29;* 121,1
Pierrefonds–Roxboro;5;81;116,9;4689;6766,5;< 5;n.p.;86;124,1
Plateau Mont-Royal;< 5;40;38,5;5224;5023,1;0;;172;165,4
Pointe-Claire;< 5;12;* 38,2;1167;3718,9;0;;54;172,1
Rivière-des-Prairies–Pointe-aux-Trembles;12;167;156,5;10081;9444,2;< 5;n.p.;321;300,7
Rosemont–La Petite Patrie;< 5;99;70,9;7838;5615;< 5;n.p.;325;232,8
Sainte-Anne-de-Bellevue;0;< 5;n.p.;183;3691;0;;13;* 262,2
Saint-Laurent;12;85;86;9144;9252,4;< 5;n.p.;159;160,9
Saint-Léonard;< 5;136;173,7;8709;11121,9;< 5;n.p.;147;187,7
Senneville;0;< 5;n.p.;32;* 3474,5;0;;0;
Sud-Ouest;< 5;53;67,8;4520;5783,7;0;;206;263,6
Verdun;0;39;56,3;3440;4969;< 5;n.p.;199;287,5
Ville-Marie;< 5;58;65;5495;6162,4;0;;126;141,3
Villeray–Saint-Michel–Parc-Extension;5;155;107,7;12342;8579,6;< 5;n.p.;204;141,8
Westmount;< 5;23;* 113,2;838;4125,6;0;;57;280,6
Territoire à confirmer;< 5;40;;2075;;0;;25;
Total à Montréal;134;1997;96,7;146730;7103,3;18;*0,9;4820;233,3
