"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-01-25;21896505;17337953
2022-01-24;21892995;17257822
2022-01-23;21446055;17174131
2022-01-22;21446055;17110392
2022-01-21;21446055;17031886
2022-01-20;21446055;16926572
2022-01-19;21446055;16815579
