Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;6;130;96,8;21886;16303;< 5;n.p.;537;400
Anjou;< 5;44;102,8;7381;17246,9;0;;87;203,3
Baie D'urfé;0;< 5;n.p.;361;9442,8;0;;< 5;n.p.
Beaconsfield;< 5;22;* 113,8;1873;9692,6;0;;27;* 139,7
Côte-des-Neiges–Notre-Dame-de-Grâce;15;165;99,1;26156;15707,4;< 5;n.p.;417;250,4
Côte-Saint-Luc;6;47;144,8;6069;18703,8;< 5;n.p.;131;403,7
Dollard-des-Ormeaux;< 5;41;83,8;6860;14028,9;0;;134;274
Dorval;< 5;41;216;2385;12565,9;0;;70;368,8
Hampstead;< 5;7;n.p.;1352;19389,1;0;;7;n.p.
Kirkland;< 5;25;* 124,1;2276;11294,7;0;;40;198,5
Lachine;< 5;32;* 71,9;6929;15574,6;< 5;n.p.;196;440,6
LaSalle;< 5;80;104,1;12099;15743;0;;261;339,6
L'Île-Bizard–Sainte-Geneviève;< 5;15;* 81,5;2639;14332,3;0;;82;445,3
Mercier–Hochelaga-Maisonneuve;12;131;96,3;21296;15656,1;< 5;n.p.;517;380,1
Montréal Est;0;< 5;n.p.;748;19428,6;0;;12;* 311,7
Montréal-Nord;< 5;49;58,2;16073;19081,4;0;;398;472,5
Montréal-Ouest;< 5;7;n.p.;652;12910,9;0;;< 5;n.p.
Mont-Royal;< 5;27;* 133,2;2971;14652,8;0;;95;468,5
Outremont;< 5;29;* 121,1;3210;13400,7;0;;31;* 129,4
Pierrefonds–Roxboro;5;46;66,4;9742;14058,3;0;;105;151,5
Plateau Mont-Royal;6;83;79,8;14008;13469,2;0;;202;194,2
Pointe-Claire;< 5;27;* 86;3288;10478;0;;68;216,7
Rivière-des-Prairies–Pointe-aux-Trembles;< 5;82;76,8;19174;17962,8;0;;360;337,3
Rosemont–La Petite Patrie;9;118;84,5;19812;14193;0;;365;261,5
Sainte-Anne-de-Bellevue;< 5;8;n.p.;538;10851,1;0;;16;* 322,7
Saint-Laurent;< 5;97;98,2;15880;16068,3;0;;174;176,1
Saint-Léonard;6;53;67,7;15187;19394,7;< 5;n.p.;174;222,2
Senneville;0;0;;96;10423,5;0;;0;
Sud-Ouest;6;79;101,1;10854;13888,5;0;;235;300,7
Verdun;7;68;98,2;8584;12399,4;0;;220;317,8
Ville-Marie;14;144;161,5;13565;15212,5;0;;159;178,3
Villeray–Saint-Michel–Parc-Extension;< 5;89;61,9;23349;16231,2;0;;253;175,9
Westmount;5;34;* 167,4;2476;12189,8;< 5;n.p.;66;324,9
Territoire à confirmer;9;73;;8552;;0;;31;
Total à Montréal;148;1898;91,9;308322;14926,1;9;n.p.;5476;265,1
