No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,81,n.d.,20780,      389.80,n.d.
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,205,8,34800,      589.08,       22.99
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,64,10,19117,      334.78,       52.31
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,15,n.d.,8529,      175.87,n.d.
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,411,130,57630,      713.17,      225.58
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,51,13,17978,      283.68,       72.31
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,190,27,20726,      916.72,      130.27
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,29,n.d.,17514,      165.58,n.d.
01,01 - Bas-Saint-Laurent,,Total,1051,197,197074,      533.30,       99.96
02,02 - Saguenay–Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,159,10,31078,      511.62,       32.18
02,02 - Saguenay–Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,194,30,25064,      774.02,      119.69
02,02 - Saguenay–Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,1902,152,52298,     3636.85,      290.64
02,02 - Saguenay–Lac-Saint-Jean,0214,0214 - RLS de Jonquière,1411,167,67417,     2092.94,      247.71
02,02 - Saguenay–Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,1949,291,79201,     2460.83,      367.42
02,02 - Saguenay–Lac-Saint-Jean,0216,0216 - RLS de La Baie,412,70,22574,     1825.11,      310.09
02,02 - Saguenay–Lac-Saint-Jean,,Total,6062,729,277632,     2183.47,      262.58
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,855,144,54895,     1557.52,      262.32
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,6276,934,321016,     1955.04,      290.95
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,5939,838,351429,     1689.96,      238.45
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,354,9,28119,     1258.94,       32.01
03,03 - Capitale-Nationale,,Total,13555,1941,755459,     1794.27,      256.93
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,73,5,15020,      486.02,       33.29
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,332,21,25562,     1298.80,       82.15
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,441,31,22961,     1920.65,      135.01
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,951,68,64641,     1471.20,      105.20
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,2592,242,143422,     1807.25,      168.73
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,514,112,44619,     1151.98,      251.01
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,1496,181,107872,     1386.83,      167.79
04,04 - Mauricie et Centre-du-Québec,0418,0418 - RLS d'Arthabaska - de l'Érable,1323,320,98244,     1346.65,      325.72
04,04 - Mauricie et Centre-du-Québec,,Total,7775,991,522341,     1488.49,      189.72
05,05 - Estrie,0511,0511 - RLS de la Pommeraie,465,48,56125,      828.51,       85.52
05,05 - Estrie,0512,0512 - RLS de la Haute-Yamaska,1431,303,105861,     1351.77,      286.22
05,05 - Estrie,0513,0513 - RLS de Memphrémagog,251,37,52514,      477.97,       70.46
05,05 - Estrie,0514,0514 - RLS de Coaticook,130,76,18741,      693.67,      405.53
05,05 - Estrie,0515,0515 - RLS de Sherbrooke,2015,429,170075,     1184.77,      252.24
05,05 - Estrie,0516,0516 - RLS de Val Saint-François,251,29,31490,      797.08,       92.09
05,05 - Estrie,0517,0517 - RLS d'Asbestos,431,19,14257,     3023.08,      133.27
05,05 - Estrie,0518,0518 - RLS du Haut-Saint-François,191,16,22749,      839.60,       70.33
05,05 - Estrie,0519,0519 - RLS du Granit,553,79,21351,     2590.04,      370.01
05,05 - Estrie,,Total,5723,1040,493163,     1160.47,      210.88
06,06 - Montréal,0611,0611 - RLS de Pierrefonds - Lac Saint-Louis,3666,470,224596,     1632.26,      209.26
06,06 - Montréal,0612,0612 - RLS de Dorval - Lachine - Lasalle,4272,409,149522,     2857.10,      273.54
06,06 - Montréal,0621,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,2917,252,131424,     2219.53,      191.75
06,06 - Montréal,0622,0622 - RLS de Côte-des-Neiges - Métro - Parc-Extension,6893,634,245703,     2805.42,      258.04
06,06 - Montréal,0631,0631 - RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles,3567,238,166225,     2145.89,      143.18
06,06 - Montréal,0632,0632 - RLS des Faubourgs - Plateau-Mont-Royal - St-Louis-du-Parc,3259,151,161317,     2020.25,       93.60
06,06 - Montréal,0641,0641 - RLS du Nord de l'Île - Saint-Laurent,4428,469,161894,     2735.12,      289.70
