Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;48;489;364,3;4288;3194,2;< 5;n.p.;376;280,1
Anjou;16;138;322,5;1315;3072,7;0;;49;114,5
Baie D'urfé;0;< 5;n.p.;45;1177,1;0;;< 5;n.p.
Beaconsfield;< 5;28;* 144,9;163;843,5;< 5;n.p.;10;* 51,7
Côte-des-Neiges–Notre-Dame-de-Grâce;56;613;368,1;4826;2898,2;6;n.p.;290;174,2
Côte-Saint-Luc;10;97;298,9;1280;3944,8;12;*37;85;262
Dollard-des-Ormeaux;23;130;265,9;1013;2071,6;< 5;n.p.;99;202,5
Dorval;< 5;46;242,4;377;1986,3;< 5;n.p.;64;337,2
Hampstead;< 5;12;* 172,1;162;2323,2;0;;< 5;n.p.
Kirkland;5;37;183,6;291;1444,1;< 5;n.p.;28;* 139
Lachine;22;164;368,6;1288;2895,1;< 5;n.p.;116;260,7
LaSalle;17;278;361,7;2465;3207,4;0;;186;242
L'Île-Bizard–Sainte-Geneviève;7;51;277;351;1906,3;< 5;n.p.;53;287,8
Mercier–Hochelaga-Maisonneuve;33;341;250,7;4053;2979,6;0;;388;285,2
Montréal Est;< 5;12;* 311,7;91;2363,6;0;;< 5;n.p.
Montréal-Nord;64;434;515,2;4314;5121,4;0;;254;301,5
Montréal-Ouest;< 5;6;n.p.;65;1287,1;0;;< 5;n.p.
Mont-Royal;< 5;59;291;602;2969;0;;91;448,8
Outremont;< 5;33;* 137,8;646;2696,8;< 5;n.p.;13;* 54,3
Pierrefonds–Roxboro;48;295;425,7;1412;2037,6;12;*17,3;53;76,5
Plateau Mont-Royal;< 5;123;118,3;1991;1914,4;0;;133;127,9
Pointe-Claire;7;66;210,3;405;1290,6;< 5;n.p.;34;* 108,3
Rivière-des-Prairies–Pointe-aux-Trembles;42;444;416;3822;3580,6;< 5;n.p.;259;242,6
Rosemont–La Petite Patrie;43;364;260,8;3366;2411,3;5;n.p.;254;182
Sainte-Anne-de-Bellevue;5;29;* 584,9;63;1270,7;< 5;n.p.;5;n.p.
Saint-Laurent;38;409;413,9;2809;2842,3;< 5;n.p.;110;111,3
Saint-Léonard;33;514;656,4;2676;3417,4;< 5;n.p.;57;72,8
Senneville;< 5;< 5;n.p.;11;* 1194,4;0;;0;
Sud-Ouest;8;156;199,6;1878;2403;0;;183;234,2
Verdun;12;117;169;1567;2263,5;< 5;n.p.;173;249,9
Ville-Marie;25;173;194;2183;2448,1;0;;88;98,7
Villeray–Saint-Michel–Parc-Extension;60;528;367;4575;3180,3;0;;137;95,2
Westmount;< 5;66;324,9;384;1890,5;< 5;n.p.;44;216,6
Territoire à confirmer;< 5;85;;1131;;< 5;;45;
Total à Montréal;648;6343;307,1;55908;2706,5;67;3,2;3688;178,5
