Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;23;137;102,1;11985;8927,7;< 5;n.p.;492;366,5
Anjou;6;50;116,8;4009;9367,7;0;;79;184,6
Baie D'urfé;0;0;;111;2903,5;0;;< 5;n.p.
Beaconsfield;< 5;8;n.p.;599;3099,8;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;31;247;148,3;13401;8047,7;0;;372;223,4
Côte-Saint-Luc;< 5;59;181,8;3246;10003,7;0;;120;369,8
Dollard-des-Ormeaux;< 5;44;90;3264;6675;0;;125;255,6
Dorval;< 5;11;* 58;913;4810,3;< 5;n.p.;69;363,5
Hampstead;< 5;23;* 329,8;510;7313,9;0;;6;n.p.
Kirkland;< 5;18;* 89,3;892;4426,6;0;;36;* 178,7
Lachine;7;47;105,6;3324;7471,5;0;;171;384,4
LaSalle;< 5;64;83,3;6363;8279,4;< 5;n.p.;247;321,4
L'Île-Bizard–Sainte-Geneviève;< 5;7;n.p.;1164;6321,6;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;7;180;132,3;10143;7456,8;0;;451;331,6
Montréal Est;< 5;13;* 337,7;329;8545,5;0;;9;* 233,8
Montréal-Nord;5;67;79,5;10276;12199,3;0;;337;400,1
Montréal-Ouest;0;5;n.p.;241;4772,3;0;;< 5;n.p.
Mont-Royal;0;15;* 74;1244;6135,3;0;;94;463,6
Outremont;< 5;25;* 104,4;1423;5940,6;0;;29;* 121,1
Pierrefonds–Roxboro;8;65;93,8;4863;7017,6;0;;88;127
Plateau Mont-Royal;15;125;120,2;5462;5251,9;0;;172;165,4
Pointe-Claire;< 5;11;* 35,1;1200;3824,1;0;;55;175,3
Rivière-des-Prairies–Pointe-aux-Trembles;23;241;225,8;10573;9905,1;0;;323;302,6
Rosemont–La Petite Patrie;9;183;131,1;8191;5867,9;0;;326;233,5
Sainte-Anne-de-Bellevue;< 5;< 5;n.p.;188;3791,9;0;;13;* 262,2
Saint-Laurent;6;79;79,9;9399;9510,5;0;;159;160,9
Saint-Léonard;5;249;318;9120;11646,8;0;;148;189
Senneville;0;< 5;n.p.;34;* 3691,6;0;;0;
Sud-Ouest;< 5;88;112,6;4677;5984,6;< 5;n.p.;209;267,4
Verdun;14;120;173,3;3665;5294;< 5;n.p.;201;290,3
Ville-Marie;14;138;154,8;5779;6480,9;< 5;n.p.;129;144,7
Villeray–Saint-Michel–Parc-Extension;16;134;93,2;12663;8802,7;0;;206;143,2
Westmount;-1;19;* 93,5;871;4288,1;0;;57;280,6
Territoire à confirmer;9;48;;2188;;0;;25;
Total à Montréal;229;2523;122,1;152310;7373,4;8;n.p.;4851;234,8
