No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,2225,15,20859.333333,10666.69,72.04
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,4567,33,35045.666667,13031.57,93.73
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,1950,27,19215,10148.32,140.93
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,863,8,8566.3333333,10074.32,93.79
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,5920,88,57767,10248.07,151.98
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,1699,43,17995,9441.51,240.00
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,1728,17,20715.666667,8341.51,82.41
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,1832,28,17574.333333,10424.29,160.03
01,01 - Bas-Saint-Laurent,,Total (incluant inconnus),20788,259,197738.33333,10512.88,131.03
02,02 - Saguenay-Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,3007,44,31025.333333,9692.08,142.24
02,02 - Saguenay-Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,2627,15,25032.333333,10494.43,60.16
02,02 - Saguenay-Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,6224,41,52510,11852.98,78.03
02,02 - Saguenay-Lac-Saint-Jean,0214,0214 - RLS de Jonquière,7306,67,67904,10759.31,98.74
02,02 - Saguenay-Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,8509,100,79539,10697.90,125.41
02,02 - Saguenay-Lac-Saint-Jean,0216,0216 - RLS de La Baie,2197,36,22589.333333,9725.83,159.35
02,02 - Saguenay-Lac-Saint-Jean,,Total (incluant inconnus),30416,311,278600,10917.44,111.63
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,5507,48,55481.666667,9925.80,85.88
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,37984,330,323240,11751.02,101.27
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,41280,329,354000,11661.02,92.31
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,2821,20,28382,9939.40,70.43
03,03 - Capitale-Nationale,,Total (incluant inconnus),88539,744,761103.66667,11632.98,97.05
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,2191,13,15084,14525.32,86.18
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,2149,9,25787,8333.66,34.84
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,2155,8,22901,9410.07,34.95
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,6512,37,65575.666667,9930.51,56.11
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,16736,116,145489,11503.28,79.28
