Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;9;98;73;21937;16341;< 5;n.p.;537;400
Anjou;5;28;* 65,4;7393;17275;0;;87;203,3
Baie D'urfé;0;5;n.p.;363;9495,2;0;;< 5;n.p.
Beaconsfield;< 5;24;* 124,2;1881;9734;0;;27;* 139,7
Côte-des-Neiges–Notre-Dame-de-Grâce;17;165;99,1;26221;15746,5;0;;417;250,4
Côte-Saint-Luc;< 5;45;138,7;6086;18756,2;0;;131;403,7
Dollard-des-Ormeaux;< 5;47;96,1;6883;14076;0;;134;274
Dorval;< 5;38;200,2;2397;12629,1;0;;70;368,8
Hampstead;< 5;12;* 172,1;1357;19460,8;0;;7;n.p.
Kirkland;< 5;18;* 89,3;2282;11324,5;0;;40;198,5
Lachine;5;40;89,9;6954;15630,8;< 5;n.p.;197;442,8
LaSalle;< 5;59;76,8;12122;15773;0;;261;339,6
L'Île-Bizard–Sainte-Geneviève;0;9;* 48,9;2641;14343,1;0;;82;445,3
Mercier–Hochelaga-Maisonneuve;10;106;77,9;21346;15692,8;0;;519;381,6
Montréal Est;< 5;< 5;n.p.;752;19532,5;0;;12;* 311,7
Montréal-Nord;8;41;48,7;16095;19107,5;0;;398;472,5
Montréal-Ouest;< 5;9;n.p.;656;12990,1;0;;< 5;n.p.
Mont-Royal;< 5;34;* 167,7;2985;14721,8;0;;95;468,5
Outremont;< 5;28;* 116,9;3215;13421,6;0;;31;* 129,4
Pierrefonds–Roxboro;5;49;70,7;9772;14101,6;0;;105;151,5
Plateau Mont-Royal;7;78;75;14042;13501,9;0;;202;194,2
Pointe-Claire;< 5;22;* 70,1;3296;10503,5;0;;68;216,7
Rivière-des-Prairies–Pointe-aux-Trembles;7;82;76,8;19208;17994,6;< 5;n.p.;361;338,2
Rosemont–La Petite Patrie;10;119;85,2;19867;14232,4;0;;365;261,5
Sainte-Anne-de-Bellevue;0;7;n.p.;539;10871,3;0;;16;* 322,7
Saint-Laurent;10;88;89;15912;16100,7;0;;174;176,1
Saint-Léonard;5;43;54,9;15204;19416,4;< 5;n.p.;174;222,2
Senneville;0;0;;96;10423,5;0;;0;
Sud-Ouest;8;73;93,4;10887;13930,7;0;;235;300,7
Verdun;< 5;59;85,2;8614;12442,8;0;;220;317,8
Ville-Marie;10;134;150,3;13626;15280,9;0;;159;178,3
Villeray–Saint-Michel–Parc-Extension;15;104;72,3;23408;16272,2;0;;253;175,9
Westmount;6;38;187,1;2491;12263,7;0;;66;324,9
Territoire à confirmer;11;90;;8601;;0;;31;
Total à Montréal;172;1796;86,9;309130;14965,2;5;n.p.;5480;265,3
