"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-03-17;23074695;18549998
2022-03-16;23074695;18543375
2022-03-15;23074695;18537395
2022-03-14;23074695;18532881
2022-03-13;23074695;18529135
2022-03-12;23074695;18524898
2022-03-11;23074695;18514803
