date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,total_doses_1d,total_doses_2d,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,143,0,143,0,143,143,0.0067474632,0.0,0.0023875639,130.0,0.0,130.0,0.0,
2020-12-15,Région,RSS06,06 - Montréal,357,0,500,0,357,500,0.0250175175,0.0,0.0058651026,352.0,0.0,482.0,0.0,
2020-12-16,Région,RSS06,06 - Montréal,285,0,785,0,285,785,0.0400176472,0.0,0.0072145953,289.0,0.0,771.0,0.0,
2020-12-17,Région,RSS06,06 - Montréal,279,0,1064,0,279,1064,0.0549658734,0.0,0.0081488594,288.0,0.0,1059.0,0.0,
2020-12-18,Région,RSS06,06 - Montréal,140,0,1204,0,140,1204,0.06280331139999999,0.0,0.0092388342,151.0,0.0,1210.0,0.0,
2020-12-19,Région,RSS06,06 - Montréal,79,0,1283,0,79,1283,0.0670594036,0.0,0.0098097734,82.0,0.0,1292.0,0.0,
2020-12-20,Région,RSS06,06 - Montréal,79,0,1362,0,79,1362,0.0714193029,0.0,0.0104326162,84.0,0.0,1376.0,0.0,
2020-12-21,Région,RSS06,06 - Montréal,317,0,1679,0,317,1679,0.0875613111,0.0,0.0141177692,311.0,0.0,1687.0,0.0,
2020-12-22,Région,RSS06,06 - Montréal,570,0,2249,0,570,2249,0.11548542810000001,0.0,0.0231489892,538.0,0.0,2225.0,0.0,
2020-12-23,Région,RSS06,06 - Montréal,476,0,2725,0,476,2725,0.140087717,0.0,0.026159395800000002,474.0,0.0,2699.0,0.0,
2020-12-24,Région,RSS06,06 - Montréal,190,0,2915,0,190,2915,0.15005320119999999,0.0,0.0276126956,192.0,0.0,2891.0,0.0,
2020-12-25,Région,RSS06,06 - Montréal,0,0,2915,0,0,2915,0.1506241403,0.0,0.0276126956,11.0,0.0,2902.0,0.0,
2020-12-26,Région,RSS06,06 - Montréal,222,0,3137,0,222,3137,0.1623543456,0.0,0.0297407417,226.0,0.0,3128.0,0.0,
2020-12-27,Région,RSS06,06 - Montréal,194,0,3331,0,194,3331,0.1731502868,0.0,0.0308307165,208.0,0.0,3336.0,0.0,
2020-12-28,Région,RSS06,06 - Montréal,589,0,3920,0,589,3920,0.2052785924,0.0,0.035761555,619.0,0.0,3955.0,0.0,
2020-12-29,Région,RSS06,06 - Montréal,561,0,4481,0,561,4481,0.23621311600000003,0.0,0.0392909973,596.0,0.0,4551.0,0.0,
2020-12-30,Région,RSS06,06 - Montréal,566,0,5047,0,566,5047,0.26704383260000003,0.0,0.043962318,594.0,0.0,5145.0,0.0,
2020-12-31,Région,RSS06,06 - Montréal,39,0,5086,0,39,5086,0.2698985285,0.0,0.0441180287,55.0,0.0,5200.0,0.0,
2021-01-01,Région,RSS06,06 - Montréal,5,0,5091,0,5,5091,0.2709885034,0.0,0.0442218358,21.0,0.0,5221.0,0.0,
2021-01-02,Région,RSS06,06 - Montréal,13,0,5104,0,13,5104,0.2724937067,0.0,0.0442218358,29.0,0.0,5250.0,0.0,
2021-01-03,Région,RSS06,06 - Montréal,13,0,5117,0,13,5117,0.27425842780000004,0.0,0.0442218358,34.0,0.0,5284.0,0.0,
2021-01-04,Région,RSS06,06 - Montréal,575,0,5692,0,575,5692,0.30441439800000003,0.0,0.053668284299999994,581.0,0.0,5865.0,0.0,
2021-01-05,Région,RSS06,06 - Montréal,1899,0,7591,0,1899,7591,0.402564036,0.0001557107,0.0787896089,1891.0,3.0,7756.0,3.0,
2021-01-06,Région,RSS06,06 - Montréal,2727,1,10318,1,2728,10319,0.5421327174,0.00041522849999999997,0.1099836504,2689.0,5.0,10445.0,8.0,
2021-01-07,Région,RSS06,06 - Montréal,4113,0,14431,1,4113,14432,0.7464770456,0.0007266499000000001,0.1646381024,3937.0,6.0,14382.0,14.0,
2021-01-08,Région,RSS06,06 - Montréal,3773,1,18204,2,3774,18206,0.9386240365,0.0012456855,0.2118184413,3702.0,10.0,18084.0,24.0,
2021-01-09,Région,RSS06,06 - Montréal,2028,0,20232,2,2028,20234,1.042898295,0.0014532998000000002,0.2327355773,2009.0,4.0,20093.0,28.0,
2021-01-10,Région,RSS06,06 - Montréal,1414,1,21646,3,1415,21649,1.1170165831999999,0.0016609139999999999,0.24674953940000002,1428.0,4.0,21521.0,32.0,
2021-01-11,Région,RSS06,06 - Montréal,1600,1,23246,4,1601,23250,1.2007889342,0.0020242389999999997,0.2626839333,1614.0,7.0,23135.0,39.0,
2021-01-12,Région,RSS06,06 - Montréal,1104,2,24350,6,1106,24356,1.2620870423000001,0.0024394675,0.2687047466,1181.0,8.0,24316.0,47.0,
2021-01-13,Région,RSS06,06 - Montréal,1278,0,25628,6,1278,25634,1.3326758881999998,0.0030104067,0.2741027172,1360.0,11.0,25676.0,58.0,
2021-01-14,Région,RSS06,06 - Montréal,1891,1,27519,7,1892,27526,1.4351335218999999,0.0034775387,0.2860924402,1974.0,9.0,27650.0,67.0,
2021-01-15,Région,RSS06,06 - Montréal,1750,1,29269,8,1751,29277,1.5291827784,0.0040484779,0.2934108427,1812.0,11.0,29462.0,78.0,
2021-01-16,Région,RSS06,06 - Montréal,1139,2,30408,10,1141,30418,1.5908442115,0.0044637064,0.3000025952,1188.0,8.0,30650.0,86.0,
2021-01-17,Région,RSS06,06 - Montréal,934,0,31342,10,934,31352,1.6399449822,0.0049308385,0.3061272156,946.0,9.0,31596.0,95.0,
2021-01-18,Région,RSS06,06 - Montréal,1083,3,32425,13,1086,32438,1.6978174552,0.0062284276,0.3168712532,1115.0,25.0,32711.0,120.0,
2021-01-19,Région,RSS06,06 - Montréal,1313,0,33738,13,1313,33751,1.7688734332,0.0072145953,0.3249163055,1369.0,19.0,34080.0,139.0,
2021-01-20,Région,RSS06,06 - Montréal,1576,1,35314,14,1577,35328,1.8563309371,0.0077336309,0.331871383,1685.0,10.0,35765.0,149.0,
2021-01-21,Région,RSS06,06 - Montréal,1937,4,37251,18,1941,37269,1.9614356525999999,0.0087197986,0.3415254457,2025.0,19.0,37790.0,168.0,
2021-01-22,Région,RSS06,06 - Montréal,2143,3,39394,21,2146,39415,2.0770767913,0.0091869307,0.34962240159999997,2228.0,9.0,40018.0,177.0,
2021-01-23,Région,RSS06,06 - Montréal,1242,4,40636,25,1246,40661,2.1446552306,0.0096540628,0.3535151688,1302.0,9.0,41320.0,186.0,
2021-01-24,Région,RSS06,06 - Montréal,402,1,41038,26,403,41064,2.1667142449,0.0102769055,0.3553317935,425.0,12.0,41745.0,198.0,
2021-01-25,Région,RSS06,06 - Montréal,627,5,41665,31,632,41696,2.2027353178,0.0118340124,0.3583422002,694.0,30.0,42439.0,228.0,
2021-01-26,Région,RSS06,06 - Montréal,767,28,42432,59,795,42491,2.2463862144,0.0158824903,0.36477824200000003,841.0,78.0,43280.0,306.0,
2021-01-27,Région,RSS06,06 - Montréal,696,10,43128,69,706,43197,2.2855734046,0.0190486077,0.36976098409999997,755.0,61.0,44035.0,367.0,
2021-01-28,Région,RSS06,06 - Montréal,843,35,43971,104,878,44075,2.3318194794,0.0235123141,0.3775984221,891.0,86.0,44926.0,453.0,
2021-01-29,Région,RSS06,06 - Montréal,205,18,44176,122,223,44298,2.3447953702,0.0268341422,0.3824773571,250.0,64.0,45176.0,517.0,
2021-01-30,Région,RSS06,06 - Montréal,30,34,44206,156,64,44362,2.3475981625999998,0.030675005800000002,0.3863182207,54.0,74.0,45230.0,591.0,
2021-01-31,Région,RSS06,06 - Montréal,8,18,44214,174,26,44388,2.3498300158000003,0.0332182804,0.3888095918,43.0,49.0,45273.0,640.0,
2021-02-01,Région,RSS06,06 - Montréal,21,26,44235,200,47,44435,2.3528923261,0.0367996263,0.39223522689999996,59.0,69.0,45332.0,709.0,
2021-02-02,Région,RSS06,06 - Montréal,70,69,44305,269,139,44574,2.3593802715,0.044273739400000005,0.3999688579,125.0,144.0,45457.0,853.0,
2021-02-03,Région,RSS06,06 - Montréal,2218,47,46523,316,2265,46839,2.4756961565,0.0492045779,0.4147613734,2241.0,95.0,47698.0,948.0,
2021-02-04,Région,RSS06,06 - Montréal,3423,24,49946,340,3447,50286,2.6553343887,0.0537720915,0.4309552851,3461.0,88.0,51159.0,1036.0,
2021-02-05,Région,RSS06,06 - Montréal,3487,36,53433,376,3523,53809,2.837567799,0.0577167623,0.44413879009999996,3511.0,76.0,54670.0,1112.0,
2021-02-06,Région,RSS06,06 - Montréal,1511,15,54944,391,1526,55335,2.9179664184,0.0603119404,0.4525471674,1549.0,50.0,56219.0,1162.0,
2021-02-07,Région,RSS06,06 - Montréal,445,3,55389,394,448,55783,2.9441258142,0.0614538188,0.4544156956,504.0,22.0,56723.0,1184.0,
2021-02-08,Région,RSS06,06 - Montréal,1181,26,56570,420,1207,56990,3.0069810292000003,0.0651389718,0.4609555446,1211.0,71.0,57934.0,1255.0,
2021-02-09,Région,RSS06,06 - Montréal,538,18,57108,438,556,57546,3.0372927101,0.0696026782,0.46593828670000004,584.0,86.0,58518.0,1341.0,
2021-02-10,Région,RSS06,06 - Montréal,1194,27,58302,465,1221,58767,3.1013936106999997,0.0758830094,0.474813796,1235.0,121.0,59753.0,1462.0,
2021-02-11,Région,RSS06,06 - Montréal,1823,32,60125,497,1855,60622,3.1972075883,0.0821633405,0.4857135442,1846.0,121.0,61599.0,1583.0,
2021-02-12,Région,RSS06,06 - Montréal,1882,22,62007,519,1904,62526,3.2962395868,0.0852256507,0.4968209068,1908.0,59.0,63507.0,1642.0,
2021-02-13,Région,RSS06,06 - Montréal,71,8,62078,527,79,62605,3.3012742325,0.0870422755,0.4990008564,97.0,35.0,63604.0,1677.0,
2021-02-14,Région,RSS06,06 - Montréal,54,7,62132,534,61,62666,3.3057379388999997,0.0884955752,0.5004541562,86.0,28.0,63690.0,1705.0,
2021-02-15,Région,RSS06,06 - Montréal,830,16,62962,550,846,63512,3.3508421352999997,0.0918693068,0.5072535229999999,869.0,65.0,64559.0,1770.0,
2021-02-16,Région,RSS06,06 - Montréal,166,23,63128,573,189,63701,3.3623647263,0.0953987491,0.5113539044,222.0,68.0,64781.0,1838.0,
2021-02-17,Région,RSS06,06 - Montréal,420,8,63548,581,428,64129,3.3872265331,0.09866867359999999,0.5154023824,479.0,63.0,65260.0,1901.0,
2021-02-18,Région,RSS06,06 - Montréal,2451,20,65999,601,2471,66600,3.5164664054,0.10250953730000001,0.5298834765,2490.0,74.0,67750.0,1975.0,
2021-02-19,Région,RSS06,06 - Montréal,3944,10,69943,611,3954,70554,3.7226273583999996,0.1066618223,0.5499701555,3972.0,80.0,71722.0,2055.0,
2021-02-20,Région,RSS06,06 - Montréal,2571,5,72514,616,2576,73130,3.8572132977,0.1085822542,0.5605065788,2593.0,37.0,74315.0,2092.0,
2021-02-21,Région,RSS06,06 - Montréal,1963,8,74477,624,1971,75101,3.9592557029,0.11060649310000001,0.5676692704999999,1966.0,39.0,76281.0,2131.0,
2021-02-22,Région,RSS06,06 - Montréal,2200,23,76677,647,2223,77324,4.0741701918,0.11512210310000001,0.5792956686,2214.0,87.0,78495.0,2218.0,
2021-02-23,Région,RSS06,06 - Montréal,1605,25,78282,672,1630,78954,4.1588768069,0.1193262917,0.5892611528,1632.0,81.0,80127.0,2299.0,
2021-02-24,Région,RSS06,06 - Montréal,1924,14,80206,686,1938,80892,4.2610749228,0.12264811980000001,0.5993823476,1969.0,64.0,82096.0,2363.0,
2021-02-25,Région,RSS06,06 - Montréal,3680,18,83886,704,3698,84590,4.4535852386000006,0.12648898349999999,0.6133444061,3709.0,74.0,85805.0,2437.0,
2021-02-26,Région,RSS06,06 - Montréal,4694,17,88580,721,4711,89301,4.6991928996,0.1288765474,0.6295383178,4732.0,46.0,90537.0,2483.0,
2021-02-27,Région,RSS06,06 - Montréal,3506,18,92086,739,3524,92825,4.8821010562,0.1311603042,0.6371681416,3524.0,44.0,94061.0,2527.0,
2021-02-28,Région,RSS06,06 - Montréal,2305,5,94391,744,2310,95135,5.0028287442,0.1328731217,0.6426180157,2326.0,33.0,96387.0,2560.0,
2021-03-01,Région,RSS06,06 - Montréal,11051,17,105442,761,11068,106203,5.5752731425,0.135104975,0.6537253782,11029.0,43.0,107416.0,2603.0,
2021-03-02,Région,RSS06,06 - Montréal,10982,26,116424,787,11008,117211,6.1456933018,0.1393610671,0.6683621831000001,10990.0,82.0,118406.0,2685.0,
2021-03-03,Région,RSS06,06 - Montréal,11107,18,127531,805,11125,128336,6.7256637168,0.1425271845,0.6793657384999999,11174.0,61.0,129580.0,2746.0,
2021-03-04,Région,RSS06,06 - Montréal,11497,17,139028,822,11514,139850,7.3241637038,0.1450704591,0.6948849037999999,11531.0,49.0,141111.0,2795.0,
2021-03-05,Région,RSS06,06 - Montréal,10736,19,149764,841,10755,150605,7.884981703999999,0.1483403836,0.7080165053,10805.0,63.0,151916.0,2858.0,
2021-03-06,Région,RSS06,06 - Montréal,9105,11,158869,852,9116,159721,8.358965043,0.150312719,0.718397218,9132.0,38.0,161048.0,2896.0,
