"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-10-26;25501845;21784772
2022-10-25;25493805;21759609
2022-10-24;25493805;21734400
2022-10-23;25493805;21717861
2022-10-22;25493805;21706754
2022-10-21;25493805;21687092
2022-10-20;25493805;21662012
