Date;Doses du vaccin COVID-19 reçues (cumulatif);Doses du vaccin COVID-19 administrées (cumulatif)
2021-04-29;3421969;3104026
2021-04-28;3298629;3040881
2021-04-27;3298629;2970894
2021-04-26;3281079;2920243
2021-04-25;3066969;2874250
2021-04-24;3066969;2832332
2021-04-23;3066969;2768112
