"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-10-23;25493805;21715900
2022-10-22;25493805;21705146
2022-10-21;25493805;21685653
2022-10-20;25493805;21661113
2022-10-19;25493805;21634731
2022-10-18;25493805;21606612
2022-10-17;25493805;21581255
