date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,cvac_comp_tot_p,rap_cvac_comp_p,_1dose_15aout_p,cvac_comp_tot_n,rap_tot_n,_1dose_15aout_n,pop_tot_n,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,147,0,0,0,147,0,0,0,147,147,0,,0,0,0,0,2029914,
2020-12-15,Région,RSS06,06 - Montréal,375,0,0,0,522,0,0,0,375,522,0,,0,0,0,0,2029914,
2020-12-16,Région,RSS06,06 - Montréal,322,0,0,0,844,0,0,0,322,844,0,,0,0,0,0,2029914,
2020-12-17,Région,RSS06,06 - Montréal,290,0,0,0,1134,0,0,0,290,1134,0,,0,0,0,0,2029914,
2020-12-18,Région,RSS06,06 - Montréal,144,0,0,0,1278,0,0,0,144,1278,0,,0,0,0,0,2029914,
2020-12-19,Région,RSS06,06 - Montréal,82,0,0,0,1360,0,0,0,82,1360,0,,0,0,0,0,2029914,
2020-12-20,Région,RSS06,06 - Montréal,79,0,0,0,1439,0,0,0,79,1439,0,,0,0,0,0,2029914,
2020-12-21,Région,RSS06,06 - Montréal,321,0,0,0,1760,0,0,0,321,1760,0,,0,0,0,0,2029914,
2020-12-22,Région,RSS06,06 - Montréal,585,0,0,0,2345,0,0,0,585,2345,0,,0,0,0,0,2029914,
2020-12-23,Région,RSS06,06 - Montréal,487,0,0,0,2832,0,0,0,487,2832,0,,0,0,0,0,2029914,
2020-12-24,Région,RSS06,06 - Montréal,182,0,0,0,3014,0,0,0,182,3014,0,,0,0,0,0,2029914,
2020-12-25,Région,RSS06,06 - Montréal,0,0,0,0,3014,0,0,0,0,3014,0,,0,0,0,0,2029914,
2020-12-26,Région,RSS06,06 - Montréal,221,0,0,0,3235,0,0,0,221,3235,0,,0,0,0,0,2029914,
2020-12-27,Région,RSS06,06 - Montréal,206,0,0,0,3441,0,0,0,206,3441,0,,0,0,0,0,2029914,
2020-12-28,Région,RSS06,06 - Montréal,596,0,0,0,4037,0,0,0,596,4037,0,,0,0,0,0,2029914,
2020-12-29,Région,RSS06,06 - Montréal,560,0,0,0,4597,0,0,0,560,4597,0,,0,0,0,0,2029914,
2020-12-30,Région,RSS06,06 - Montréal,573,0,0,0,5170,0,0,0,573,5170,0,,0,0,0,0,2029914,
2020-12-31,Région,RSS06,06 - Montréal,33,0,0,0,5203,0,0,0,33,5203,0,,0,0,0,0,2029914,
2021-01-01,Région,RSS06,06 - Montréal,5,0,0,0,5208,0,0,0,5,5208,0,,0,0,0,0,2029914,
2021-01-02,Région,RSS06,06 - Montréal,14,0,0,0,5222,0,0,0,14,5222,0.0000492632,,0,1,0,0,2029914,
2021-01-03,Région,RSS06,06 - Montréal,15,0,0,0,5237,0,0,0,15,5237,0.0000492632,,0,1,0,0,2029914,
2021-01-04,Région,RSS06,06 - Montréal,572,4,0,0,5809,4,0,0,576,5813,0.0000492632,,0,1,0,0,2029914,
2021-01-05,Région,RSS06,06 - Montréal,1899,6,0,0,7708,10,0,0,1905,7718,0.0000492632,,0,1,0,0,2029914,
2021-01-06,Région,RSS06,06 - Montréal,2735,7,0,0,10443,17,0,0,2742,10460,0.0000985263,,0,2,0,0,2029914,
2021-01-07,Région,RSS06,06 - Montréal,4126,0,0,0,14569,17,0,0,4126,14586,0.0001970527,,0,4,0,0,2029914,
2021-01-08,Région,RSS06,06 - Montréal,3789,4,0,0,18358,21,0,0,3793,18379,0.0001970527,,0,4,0,0,2029914,
2021-01-09,Région,RSS06,06 - Montréal,2026,0,0,0,20384,21,0,0,2026,20405,0.0001970527,,0,4,0,0,2029914,
2021-01-10,Région,RSS06,06 - Montréal,1407,1,0,0,21791,22,0,0,1408,21813,0.0001970527,,0,4,0,0,2029914,
2021-01-11,Région,RSS06,06 - Montréal,1609,2,0,0,23400,24,0,0,1611,23424,0.0002463159,,0,5,0,0,2029914,
