date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,total_doses_1d,total_doses_2d,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,294,0,294,0,294,294,0.0029692367,0.0,0.0005611155999999999,254.0,0.0,254.0,0.0,
2020-12-15,Région,RSS99,Ensemble du Québec,1173,0,1467,0,1173,1467,0.0161671432,0.0,0.0017534863,1129.0,0.0,1383.0,0.0,
2020-12-16,Région,RSS99,Ensemble du Québec,949,0,2416,0,949,2416,0.0275063543,0.0,0.0025484,970.0,0.0,2353.0,0.0,
2020-12-17,Région,RSS99,Ensemble du Québec,910,0,3326,0,910,3326,0.0384130388,0.0,0.0032264146999999997,933.0,0.0,3286.0,0.0,698.0
2020-12-18,Région,RSS99,Ensemble du Québec,727,0,4053,0,727,4053,0.047320749,0.0,0.004208367,762.0,0.0,4048.0,0.0,729.0
2020-12-19,Région,RSS99,Ensemble du Québec,720,0,4773,0,720,4773,0.0558076225,0.0,0.0049331413,726.0,0.0,4774.0,0.0,851.0
2020-12-20,Région,RSS99,Ensemble du Québec,115,0,4888,0,115,4888,0.0572922408,0.0,0.0051084899,127.0,0.0,4901.0,0.0,1253.0
2020-12-21,Région,RSS99,Ensemble du Québec,511,0,5399,0,511,5399,0.0633242335,0.0,0.0061488918,516.0,0.0,5417.0,0.0,1555.0
2020-12-22,Région,RSS99,Ensemble du Québec,2025,0,7424,0,2025,7424,0.08581561720000001,0.0,0.0099247322,1924.0,0.0,7341.0,0.0,1451.0
2020-12-23,Région,RSS99,Ensemble du Québec,3761,0,11185,0,3761,11185,0.1295592542,0.0,0.0146006955,3742.0,0.0,11083.0,0.0,1796.0
2020-12-24,Région,RSS99,Ensemble du Québec,3025,0,14210,0,3025,14210,0.16416138289999999,0.0,0.0174062735,2960.0,0.0,14043.0,0.0,2106.0
2020-12-25,Région,RSS99,Ensemble du Québec,1,0,14211,0,1,14211,0.1643133517,0.0,0.0174062735,13.0,0.0,14056.0,0.0,2393.0
2020-12-26,Région,RSS99,Ensemble du Québec,3132,0,17343,0,3132,17343,0.2005403777,0.0,0.0208080369,3099.0,0.0,17155.0,0.0,2441.0
2020-12-27,Région,RSS99,Ensemble du Québec,2285,0,19628,0,2285,19628,0.2274388568,0.0,0.023426576299999998,2301.0,0.0,19456.0,0.0,2343.0
2020-12-28,Région,RSS99,Ensemble du Québec,2518,1,22146,1,2519,22147,0.2572831928,0.0,0.026851719500000003,2553.0,0.0,22009.0,0.0,1960.0
2020-12-29,Région,RSS99,Ensemble du Québec,2364,0,24510,1,2364,24511,0.28584163890000003,0.0,0.029622227799999998,2443.0,0.0,24452.0,0.0,1961.0
2020-12-30,Région,RSS99,Ensemble du Québec,3072,0,27582,1,3072,27583,0.3225830209,0.0,0.0334097581,3143.0,0.0,27595.0,0.0,1604.0
2020-12-31,Région,RSS99,Ensemble du Québec,346,0,27928,1,346,27929,0.3272239145,0.0,0.0335617269,397.0,0.0,27992.0,0.0,1498.0
2021-01-01,Région,RSS99,Ensemble du Québec,8,0,27936,1,8,27937,0.3279720686,0.0,0.0335851067,64.0,0.0,28056.0,0.0,1533.0
2021-01-02,Région,RSS99,Ensemble du Québec,634,0,28570,1,634,28571,0.3360497953,0.0,0.034368330499999995,691.0,0.0,28747.0,0.0,2048.0
2021-01-03,Région,RSS99,Ensemble du Québec,1542,0,30112,1,1542,30113,0.35485885780000004,0.0,0.0358646388,1609.0,0.0,30356.0,0.0,3146.0
2021-01-04,Région,RSS99,Ensemble du Québec,2762,0,32874,1,2762,32875,0.3875906012,1.16899e-05,0.0400145563,2800.0,1.0,33156.0,1.0,5066.0
2021-01-05,Région,RSS99,Ensemble du Québec,5973,1,38847,2,5974,38849,0.4560467045,0.0001052092,0.050091257300000004,5856.0,8.0,39012.0,9.0,6981.0
2021-01-06,Région,RSS99,Ensemble du Québec,10756,1,49603,3,10757,49606,0.5786037036,0.0003506973,0.0632540941,10484.0,21.0,49496.0,30.0,8145.0
2021-01-07,Région,RSS99,Ensemble du Québec,13782,1,63385,4,13783,63389,0.7314141854999999,0.0006312551,0.08475183550000001,13072.0,24.0,62568.0,54.0,8934.0
2021-01-08,Région,RSS99,Ensemble du Québec,13410,2,76795,6,13412,76801,0.8831842656000001,0.0009468825999999999,0.1024503568,12983.0,27.0,75551.0,81.0,9594.0
2021-01-09,Région,RSS99,Ensemble du Québec,8786,1,85581,7,8787,85588,0.9838694462,0.0010754716000000001,0.11259719720000001,8613.0,11.0,84164.0,92.0,9885.0
2021-01-10,Région,RSS99,Ensemble du Québec,7062,2,92643,9,7064,92652,1.065897533,0.0011339211,0.11924875509999999,7017.0,5.0,91181.0,97.0,9658.0
2021-01-11,Région,RSS99,Ensemble du Québec,7378,1,100021,10,7379,100031,1.1506493685999999,0.0013326496,0.12789928720000002,7250.0,17.0,98431.0,114.0,9384.0
2021-01-12,Région,RSS99,Ensemble du Québec,8012,4,108033,14,8016,108047,1.2435841399,0.0015196881,0.1347261937,7950.0,16.0,106381.0,130.0,9068.0
2021-01-13,Région,RSS99,Ensemble du Québec,9161,6,117194,20,9167,117214,1.3506520105000002,0.0017301064,0.1429558892,9159.0,18.0,115540.0,148.0,9026.0
2021-01-14,Région,RSS99,Ensemble du Québec,11863,2,129057,22,11865,129079,1.4891891143,0.0019288348999999998,0.152670203,11851.0,17.0,127391.0,165.0,9038.0
2021-01-15,Région,RSS99,Ensemble du Québec,11195,6,140252,28,11201,140280,1.6217059153,0.0025600899,0.1611804563,11336.0,54.0,138727.0,219.0,9504.0
2021-01-16,Région,RSS99,Ensemble du Québec,8482,5,148734,33,8487,148767,1.7210116868,0.003319934,0.16818271140000002,8495.0,65.0,147222.0,284.0,9839.0
2021-01-17,Région,RSS99,Ensemble du Québec,7148,0,155882,33,7148,155915,1.8019876819,0.0034368331,0.17443681239999997,6927.0,10.0,154149.0,294.0,10171.0
2021-01-18,Région,RSS99,Ensemble du Québec,10636,11,166518,44,10647,166562,1.9228496443,0.0039394990999999996,0.1840108473,10339.0,43.0,164488.0,337.0,10448.0
2021-01-19,Région,RSS99,Ensemble du Québec,10358,1,176876,45,10359,176921,2.0440739938,0.0042785065,0.1926847593,10370.0,29.0,174858.0,366.0,10553.0
2021-01-20,Région,RSS99,Ensemble du Québec,11490,3,188366,48,11493,188414,2.1812083087,0.0045239945000000005,0.2014872603,11731.0,21.0,186589.0,387.0,10559.0
2021-01-21,Région,RSS99,Ensemble du Québec,13785,13,202151,61,13798,202212,2.34684262,0.0053539780000000006,0.211084675,14169.0,71.0,200758.0,458.0,9835.0
2021-01-22,Région,RSS99,Ensemble du Québec,11936,6,214087,67,11942,214154,2.4871449,0.006031992700000001,0.21925592100000002,12002.0,58.0,212760.0,516.0,8958.0
2021-01-23,Région,RSS99,Ensemble du Québec,8523,4,222610,71,8527,222681,2.5871871357,0.0061722716,0.22504242559999998,8558.0,12.0,221318.0,528.0,8067.0
2021-01-24,Région,RSS99,Ensemble du Québec,2079,3,224689,74,2082,224763,2.6117943927000002,0.00638269,0.2265036641,2105.0,18.0,223423.0,546.0,6966.0
2021-01-25,Région,RSS99,Ensemble du Québec,4500,3,229189,77,4503,229266,2.664948406,0.0068152166,0.23027950449999998,4547.0,37.0,227970.0,583.0,5480.0
2021-01-26,Région,RSS99,Ensemble du Québec,4090,33,233279,110,4123,233389,2.7144902375999997,0.0085102533,0.2344761816,4238.0,145.0,232208.0,728.0,4101.0
2021-01-27,Région,RSS99,Ensemble du Québec,3769,17,237048,127,3786,237175,2.7598587719,0.0103104992,0.2390820055,3881.0,154.0,236089.0,882.0,2969.0
2021-01-28,Région,RSS99,Ensemble du Québec,3345,50,240393,177,3395,240570,2.799896708,0.012543271699999999,0.24419049550000002,3425.0,191.0,239514.0,1073.0,2785.0
2021-01-29,Région,RSS99,Ensemble du Québec,2266,27,242659,204,2293,242863,2.8273679925999997,0.014390277199999999,0.2470077634,2350.0,158.0,241864.0,1231.0,2203.0
2021-01-30,Région,RSS99,Ensemble du Québec,553,50,243212,254,603,243466,2.834709255,0.016202213,0.2490534973,628.0,155.0,242492.0,1386.0,1720.0
2021-01-31,Région,RSS99,Ensemble du Québec,773,19,243985,273,792,244258,2.8444937083,0.0178388001,0.2509121928,837.0,140.0,243329.0,1526.0,1608.0
2021-02-01,Région,RSS99,Ensemble du Québec,392,39,244377,312,431,244689,2.8507127395999996,0.0195338368,0.25273581850000004,532.0,145.0,243861.0,1671.0,1851.0
2021-02-02,Région,RSS99,Ensemble du Québec,655,85,245032,397,740,245429,2.8602517048,0.0227719415,0.2562544809,816.0,277.0,244677.0,1948.0,2251.0
2021-02-03,Région,RSS99,Ensemble du Québec,2940,63,247972,460,3003,248432,2.8960929638,0.0254138607,0.2616785984,3066.0,226.0,247743.0,2174.0,2631.0
2021-02-04,Région,RSS99,Ensemble du Québec,5032,66,253004,526,5098,253530,2.9563895110000002,0.0280440901,0.2682950865,5158.0,225.0,252901.0,2399.0,2852.0
2021-02-05,Région,RSS99,Ensemble du Québec,5034,58,258038,584,5092,258622,3.0161600124000003,0.0310367067,0.27470115629999997,5113.0,256.0,258014.0,2655.0,3290.0
2021-02-06,Région,RSS99,Ensemble du Québec,3243,18,261281,602,3261,261883,3.0552744457,0.0330707507,0.2787107948,3346.0,174.0,261360.0,2829.0,3707.0
2021-02-07,Région,RSS99,Ensemble du Québec,2328,10,263609,612,2338,264221,3.0837627524,0.0341111526,0.2812241251,2437.0,89.0,263797.0,2918.0,4122.0
