"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-07-05;23088705;20078507
2022-07-04;23088705;20071377
2022-07-03;23088705;20066543
2022-07-02;23088705;20064272
2022-07-01;23088705;20057215
2022-06-30;23088705;20056453
2022-06-29;23088705;20047947
