No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,1345,133,20859.333333,6447.95,638.75
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,2821,177,35045.666667,8049.50,502.74
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,1117,129,19215,5813.17,673.35
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,474,46,8566.3333333,5533.29,539.27
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,2775,320,57767,4803.78,552.64
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,833,51,17995,4629.06,284.65
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,855,73,20715.666667,4127.31,353.89
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,983,60,17574.333333,5593.38,342.92
01,01 - Bas-Saint-Laurent,,Total (incluant inconnus),11206,989,197738.33333,5667.09,500.35
02,02 - Saguenay-Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,1689,148,31025.333333,5443.94,478.44
02,02 - Saguenay-Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,1817,82,25032.333333,7258.61,328.89
02,02 - Saguenay-Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,4263,188,52510,8118.45,357.81
02,02 - Saguenay-Lac-Saint-Jean,0214,0214 - RLS de Jonquière,4790,355,67904,7054.08,523.15
02,02 - Saguenay-Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,5731,361,79539,7205.27,452.73
02,02 - Saguenay-Lac-Saint-Jean,0216,0216 - RLS de La Baie,1492,115,22589.333333,6604.89,509.03
02,02 - Saguenay-Lac-Saint-Jean,,Total (incluant inconnus),20099,1298,278600,7214.29,465.91
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,3768,329,55481.666667,6791.43,588.65
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,26706,2272,323240,8261.97,697.20
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,28663,2303,354000,8096.89,646.16
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,1740,149,28382,6130.65,524.67
03,03 - Capitale-Nationale,,Total (incluant inconnus),61579,5141,761103.66667,8090.75,670.64
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,1244,163,15084,8247.15,1080.54
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,1272,188,25787,4932.72,727.72
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,1615,194,22901,7052.09,847.49
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,3726,434,65575.666667,5681.99,658.15
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,11134,1063,145489,7652.81,726.49
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,3412,452,45106,7564.40,997.04
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,8024,726,108908.66667,7367.64,662.28
