Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;n.d.;76;56,6;10444;7779,8;< 5;n.p.;480;357,6
Anjou;n.d.;21;* 49,1;3517;8218,1;< 5;n.p.;77;179,9
Baie D'urfé;n.d.;0;;95;2485;0;;< 5;n.p.
Beaconsfield;n.d.;7;n.p.;480;2484;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;n.d.;52;31,2;11863;7124,1;< 5;n.p.;368;221
Côte-Saint-Luc;n.d.;7;n.p.;2810;8660;0;;116;357,5
Dollard-des-Ormeaux;n.d.;12;* 24,5;2803;5732,2;0;;123;251,5
Dorval;n.d.;6;n.p.;807;4251,8;< 5;n.p.;68;358,3
Hampstead;n.d.;5;n.p.;391;5607,3;0;;6;n.p.
Kirkland;n.d.;5;n.p.;766;3801,3;0;;33;* 163,8
Lachine;n.d.;9;n.p.;2947;6624,1;0;;170;382,1
LaSalle;n.d.;28;* 36,4;5646;7346,5;0;;240;312,3
L'Île-Bizard–Sainte-Geneviève;n.d.;< 5;n.p.;1063;5773,1;0;;75;407,3
Mercier–Hochelaga-Maisonneuve;n.d.;79;58,1;8743;6427,5;0;;446;327,9
Montréal Est;n.d.;< 5;n.p.;273;7090,9;0;;9;* 233,8
Montréal-Nord;n.d.;57;67,7;9049;10742,7;< 5;n.p.;336;398,9
Montréal-Ouest;n.d.;< 5;n.p.;187;3703;0;;< 5;n.p.
Mont-Royal;n.d.;5;n.p.;1118;5513,9;0;;93;458,7
Outremont;n.d.;< 5;n.p.;1265;5281;< 5;n.p.;29;* 121,1
Pierrefonds–Roxboro;n.d.;19;* 27,4;4213;6079,6;0;;83;119,8
Plateau Mont-Royal;n.d.;34;* 32,7;4708;4526,9;0;;172;165,4
Pointe-Claire;n.d.;< 5;n.p.;1071;3413;0;;54;172,1
Rivière-des-Prairies–Pointe-aux-Trembles;n.d.;44;41,2;8939;8374,3;0;;314;294,2
Rosemont–La Petite Patrie;n.d.;34;* 24,4;7042;5044,8;< 5;n.p.;324;232,1
Sainte-Anne-de-Bellevue;n.d.;< 5;n.p.;141;2843,9;0;;12;* 242
Saint-Laurent;n.d.;38;38,5;8312;8410,6;0;;155;156,8
Saint-Léonard;n.d.;36;46;7748;9894,6;< 5;n.p.;144;183,9
Senneville;n.d.;0;;23;* 2497,3;0;;0;
Sud-Ouest;n.d.;30;* 38,4;3930;5028,7;0;;206;263,6
Verdun;n.d.;21;* 30,3;3152;4553;0;;196;283,1
Ville-Marie;n.d.;35;* 39,3;4860;5450,3;0;;124;139,1
Villeray–Saint-Michel–Parc-Extension;n.d.;115;79,9;11151;7751,7;0;;194;134,9
Westmount;n.d.;5;n.p.;736;3623,5;0;;58;285,5
Territoire à confirmer;n.d.;14;;1917;;0;;25;
Total à Montréal;55;809;39,2;132210;6400,4;11;*0,5;4757;230,3
