"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-02-27;23074695;18422302
2022-02-26;23074695;18413926
2022-02-25;23074695;18398129
2022-02-24;23074695;18382587
2022-02-23;23074695;18367606
2022-02-22;23074695;18354984
2022-02-21;23074695;18342049
