Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;7;210;156,4;3059;2278,7;0;;359;267,4
Anjou;5;79;184,6;959;2240,9;< 5;n.p.;52;121,5
Baie D'urfé;0;< 5;n.p.;35;* 915,5;0;;< 5;n.p.
Beaconsfield;< 5;15;* 77,6;98;507,1;0;;9;* 46,6
Côte-des-Neiges–Notre-Dame-de-Grâce;17;429;257,6;3250;1951,7;< 5;n.p.;264;158,5
Côte-Saint-Luc;< 5;121;372,9;815;2511,7;< 5;n.p.;66;203,4
Dollard-des-Ormeaux;6;73;149,3;644;1317;0;;85;173,8
Dorval;< 5;19;* 100,1;246;1296,1;0;;50;263,4
Hampstead;< 5;33;* 473,3;120;1720,9;0;;< 5;n.p.
Kirkland;< 5;34;* 168,7;187;928;0;;23;* 114,1
Lachine;5;62;139,4;831;1867,9;0;;101;227
LaSalle;9;114;148,3;1554;2022;0;;184;239,4
L'Île-Bizard–Sainte-Geneviève;0;22;* 119,5;271;1471,8;0;;46;249,8
Mercier–Hochelaga-Maisonneuve;12;212;155,9;3073;2259,2;< 5;n.p.;378;277,9
Montréal Est;0;6;n.p.;62;1610,4;0;;5;n.p.
Montréal-Nord;10;234;277,8;3276;3889,2;0;;248;294,4
Montréal-Ouest;0;6;n.p.;43;851,5;0;;< 5;n.p.
Mont-Royal;< 5;38;187,4;365;1800,2;0;;78;384,7
Outremont;< 5;56;233,8;545;2275,2;< 5;n.p.;13;* 54,3
Pierrefonds–Roxboro;5;104;150,1;819;1181,9;0;;38;54,8
Plateau Mont-Royal;< 5;132;126,9;1620;1557,7;< 5;n.p.;143;137,5
Pointe-Claire;0;29;* 92,4;289;921;0;;40;127,5
Rivière-des-Prairies–Pointe-aux-Trembles;5;201;188,3;2799;2622,2;< 5;n.p.;244;228,6
Rosemont–La Petite Patrie;13;201;144;2317;1659,9;< 5;n.p.;241;172,6
Sainte-Anne-de-Bellevue;0;6;n.p.;27;* 544,6;0;;< 5;n.p.
Saint-Laurent;26;277;280,3;1743;1763,7;0;;121;122,4
Saint-Léonard;5;179;228,6;1673;2136,5;0;;63;80,5
Senneville;0;< 5;n.p.;< 5;n.p.;0;;0;
Sud-Ouest;12;125;159,9;1407;1800,4;0;;182;232,9
Verdun;< 5;86;124,2;1243;1795,5;0;;159;229,7
Ville-Marie;7;181;203;1676;1879,6;< 5;n.p.;90;100,9
Villeray–Saint-Michel–Parc-Extension;16;328;228;3192;2218,9;0;;133;92,5
Westmount;< 5;13;* 64;252;1240,6;0;;37;182,2
Territoire à confirmer;11;92;;903;;0;;44;
Total à Montréal;193;3720;180,1;39396;1907,2;15;*0,7;3507;169,8
