No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,1060,228,20859.333333,5081.66,1095.00
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,2289,661,35045.666667,6531.48,1877.47
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,815,310,19215,4241.48,1618.12
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,356,82,8566.3333333,4155.80,961.31
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,2120,812,57767,3669.92,1402.32
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,663,278,17995,3684.36,1551.60
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,682,285,20715.666667,3292.19,1381.62
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,816,299,17574.333333,4643.13,1708.86
01,01 - Bas-Saint-Laurent,,Total (incluant inconnus),8816,2970,197738.33333,4458.42,1502.56
02,02 - Saguenay-Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,1266,291,31025.333333,4080.54,940.71
02,02 - Saguenay-Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,1535,185,25032.333333,6132.07,742.02
02,02 - Saguenay-Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,3526,485,52510,6714.91,923.07
02,02 - Saguenay-Lac-Saint-Jean,0214,0214 - RLS de Jonquière,3772,818,67904,5554.90,1205.46
02,02 - Saguenay-Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,4533,810,79539,5699.09,1015.83
02,02 - Saguenay-Lac-Saint-Jean,0216,0216 - RLS de La Baie,1131,244,22589.333333,5006.79,1080.03
02,02 - Saguenay-Lac-Saint-Jean,,Total (incluant inconnus),15912,2931,278600,5711.41,1052.06
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,3087,595,55481.666667,5564.00,1064.57
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,21832,3532,323240,6754.11,1083.85
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,23152,3803,354000,6540.11,1067.02
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,1309,403,28382,4612.08,1419.06
03,03 - Capitale-Nationale,,Total (incluant inconnus),49871,8440,761103.66667,6552.46,1101.00
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,875,253,15084,5800.85,1677.16
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,955,179,25787,3703.42,692.89
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,1269,249,22901,5541.24,1087.76
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,2962,682,65575.666667,4516.92,1034.24
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,8928,2040,145489,6136.55,1394.20
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,2644,668,45106,5861.75,1473.51
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,6499,949,108908.66667,5967.39,865.70
04,04 - Mauricie et Centre-du-Québec,0418,0418 - RLS d'Arthabaska - de l'Érable,8263,1886,98815.333333,8362.06,1900.12
04,04 - Mauricie et Centre-du-Québec,,Total (incluant inconnus),32553,6944,527666.66667,6169.24,1309.48
05,05 - Estrie,0511,0511 - RLS de la Pommeraie,2122,281,57842,3668.61,479.51
05,05 - Estrie,0512,0512 - RLS de la Haute-Yamaska,5865,600,108135.33333,5423.76,547.53
05,05 - Estrie,0513,0513 - RLS de Memphrémagog,2785,422,53546.333333,5201.10,780.07
05,05 - Estrie,0514,0514 - RLS de Coaticook,1178,125,18951.333333,6215.92,656.06
05,05 - Estrie,0515,0515 - RLS de Sherbrooke,11306,1847,172853,6540.82,1054.75
05,05 - Estrie,0516,0516 - RLS de Val Saint-François,1681,261,31930.333333,5264.59,812.10
05,05 - Estrie,0517,0517 - RLS d'Asbestos,1584,119,14436.666667,10972.06,822.16
05,05 - Estrie,0518,0518 - RLS du Haut-Saint-François,1391,150,23079,6027.12,645.49
05,05 - Estrie,0519,0519 - RLS du Granit,3272,355,21632,15125.74,1637.45
05,05 - Estrie,,Total (incluant inconnus),31262,4209,502406,6222.46,828.58
06,06 - Montréal,0611,0611 - RLS de Pierrefonds - Lac Saint-Louis,18103,3184,225064.66667,8043.47,1413.80
06,06 - Montréal,0612,0612 - RLS de Dorval - Lachine - Lasalle,15234,2492,148454,10261.76,1673.72
06,06 - Montréal,0621,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,11614,1500,130942.66667,8869.53,1139.29
06,06 - Montréal,0622,0622 - RLS de Côte-des-Neiges - Métro - Parc-Extension,24434,2948,245354.66667,9958.64,1190.31
06,06 - Montréal,0631,0631 - RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles,14161,2410,166358.66667,8512.33,1444.68
06,06 - Montréal,0632,0632 - RLS des Faubourgs - Plateau-Mont-Royal - St-Louis-du-Parc,14615,2479,160840.33333,9086.65,1523.71
