date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,vac_quo_3_n,total_doses_1d,total_doses_2d,vac_cum_3_n,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2021-07-14,Région,RSS06,06 - Montréal,1992,21389,20,1380411,823156,407,23401,2203978,72.90381706699999,43.945411841,45.958113626999996,2149.0,21899.0,1417579.0,854497.0,
2021-07-15,Région,RSS06,06 - Montréal,2033,19774,13,1382444,842930,420,21820,2225798,73.017628112,44.992699738999995,46.975007341,2213.0,20364.0,1419792.0,874861.0,
2021-07-16,Région,RSS06,06 - Montréal,2323,21006,18,1384767,863936,438,23348,2249146,73.14547911,46.103295995,48.049963717,2486.0,21595.0,1422278.0,896456.0,
2021-07-17,Région,RSS06,06 - Montréal,1822,16217,10,1386589,880153,448,18050,2267196,73.245558772,46.955824549,48.877343785,1946.0,16577.0,1424224.0,913033.0,
2021-07-18,Région,RSS06,06 - Montréal,1470,13518,9,1388059,893671,457,14997,2282193,73.32650707100001,47.662450738000004,49.567872885,1574.0,13740.0,1425798.0,926773.0,
2021-07-19,Région,RSS06,06 - Montréal,1791,17811,15,1389850,911482,472,19618,2301811,73.427512444,48.601327573,50.479749811000005,1964.0,18256.0,1427762.0,945029.0,
2021-07-20,Région,RSS06,06 - Montréal,1758,19000,12,1391608,930482,484,20770,2322581,73.52666639600001,49.601764200000005,51.446809408,1928.0,19453.0,1429690.0,964482.0,
2021-07-21,Région,RSS06,06 - Montréal,2059,19445,15,1393667,949927,499,21519,2344100,73.63955173,50.62503503600001,52.436291786000005,2195.0,19897.0,1431885.0,984379.0,
2021-07-22,Région,RSS06,06 - Montréal,2057,16773,18,1395724,966700,517,18848,2362948,73.752128493,51.511094905,53.291340332,2189.0,17229.0,1434074.0,1001608.0,
2021-07-23,Région,RSS06,06 - Montréal,2101,19157,20,1397825,985857,537,21278,2384226,73.867276676,52.521405785,54.26477705,2239.0,19645.0,1436313.0,1021253.0,
2021-07-24,Région,RSS06,06 - Montréal,1666,15085,24,1399491,1000942,561,16775,2401001,73.95830494100001,53.31129455,55.029003045,1770.0,15359.0,1438083.0,1036612.0,
2021-07-25,Région,RSS06,06 - Montréal,1499,12049,56,1400990,1012991,617,13605,2414606,74.040333235,53.941086713000004,55.637040995,1595.0,12246.0,1439678.0,1048858.0,
2021-07-26,Région,RSS06,06 - Montréal,1690,14545,87,1402680,1027536,704,16322,2430928,74.134550061,54.711484116,56.381158486000004,1832.0,14980.0,1441510.0,1063838.0,
2021-07-27,Région,RSS06,06 - Montréal,2029,14877,109,1404709,1042413,813,17015,2447943,74.247486823,55.499110032,57.139933071,2196.0,15315.0,1443706.0,1079153.0,
2021-07-28,Région,RSS06,06 - Montréal,1938,13846,85,1406647,1056259,898,15870,2463813,74.354715033,56.231964704,57.847742113,2085.0,14250.0,1445791.0,1093403.0,
2021-07-29,Région,RSS06,06 - Montréal,1620,12023,76,1408267,1068282,974,13719,2477532,74.44353187600001,56.867825417,58.457117202,1727.0,12364.0,1447518.0,1105767.0,
2021-07-30,Région,RSS06,06 - Montréal,2015,16393,87,1410282,1084675,1061,18495,2496027,74.554257217,57.728273945,59.279457286,2153.0,16731.0,1449671.0,1122498.0,
2021-07-31,Région,RSS06,06 - Montréal,1743,13510,62,1412025,1098185,1123,15315,2511342,74.64857689899999,58.432225857,59.959443565,1834.0,13688.0,1451505.0,1136186.0,
2021-08-01,Région,RSS06,06 - Montréal,1331,8551,60,1413356,1106736,1183,9943,2521285,74.719959516,58.878830066000006,60.390670683,1388.0,8684.0,1452893.0,1144870.0,
2021-08-02,Région,RSS06,06 - Montréal,1689,10286,68,1415045,1117022,1251,12043,2533328,74.814022056,59.42253109,60.912977493,1829.0,10572.0,1454722.0,1155442.0,
2021-08-03,Région,RSS06,06 - Montréal,1677,8605,63,1416722,1125627,1314,10346,2543674,74.908804593,59.880089547,61.356855997,1843.0,8897.0,1456565.0,1164339.0,
2021-08-04,Région,RSS06,06 - Montréal,1538,8719,107,1418260,1134346,1421,10364,2554038,74.994381448,60.342019418,61.799037363000004,1664.0,8982.0,1458229.0,1173321.0,
2021-08-05,Région,RSS06,06 - Montréal,1920,8229,95,1420180,1142575,1516,10244,2564282,75.09960395,60.78085793899999,62.217921665,2046.0,8533.0,1460275.0,1181854.0,
2021-08-06,Région,RSS06,06 - Montréal,2505,10921,139,1422685,1153496,1655,13567,2577849,75.23522063600001,61.35418172,62.764142681,2637.0,11148.0,1462912.0,1193002.0,
2021-08-07,Région,RSS06,06 - Montréal,1933,8675,78,1424618,1162171,1733,10687,2588536,75.340288853,61.807780191000006,63.198918358,2043.0,8820.0,1464955.0,1201822.0,
2021-08-08,Région,RSS06,06 - Montréal,1265,4952,48,1425883,1167123,1781,6267,2594803,75.40843148,62.069190738,63.4492718,1325.0,5083.0,1466280.0,1206905.0,
2021-08-09,Région,RSS06,06 - Montréal,1846,7913,95,1427729,1175036,1876,9854,2604657,75.50923114,62.487972183000004,63.84799617,1960.0,8143.0,1468240.0,1215048.0,
2021-08-10,Région,RSS06,06 - Montréal,2086,6893,108,1429815,1181929,1984,9090,2613747,75.622013617,62.854810947,64.198069275,2193.0,7133.0,1470433.0,1222181.0,
2021-08-11,Région,RSS06,06 - Montréal,2384,6441,86,1432199,1188370,2070,8913,2622660,75.750996039,63.19583265399999,64.52433103199999,2508.0,6631.0,1472941.0,1228812.0,
2021-08-12,Région,RSS06,06 - Montréal,2565,6924,116,1434764,1195294,2186,9606,2632266,75.888875575,63.562362846999996,64.878364124,2681.0,7127.0,1475622.0,1235939.0,
2021-08-13,Région,RSS06,06 - Montréal,2367,9539,138,1437131,1204833,2324,12045,2644311,76.01564657600001,64.062349733,65.35299681,2465.0,9722.0,1478087.0,1245661.0,
2021-08-14,Région,RSS06,06 - Montréal,2068,8743,81,1439199,1213576,2405,10892,2655203,76.124931922,64.517696769,65.79178390199999,2125.0,8854.0,1480212.0,1254515.0,
2021-08-15,Région,RSS06,06 - Montréal,1817,6960,61,1441016,1220536,2466,8840,2664043,76.224291587,64.880626974,66.140005585,1932.0,7057.0,1482144.0,1261572.0,
2021-08-16,Région,RSS06,06 - Montréal,2076,8325,105,1443092,1228861,2571,10510,2674553,76.33589121,65.318796925,66.55868417399999,2170.0,8520.0,1484314.0,1270092.0,
2021-08-17,Région,RSS06,06 - Montréal,2106,7496,97,1445198,1236357,2668,9701,2684254,76.449290828,65.713407023,66.938534322,2205.0,7673.0,1486519.0,1277765.0,
2021-08-18,Région,RSS06,06 - Montréal,2032,7186,86,1447230,1243543,2754,9306,2693560,76.558679031,66.091662891,67.300538815,2127.0,7355.0,1488646.0,1285120.0,
2021-08-19,Région,RSS06,06 - Montréal,2073,6511,81,1449303,1250054,2835,8670,2702230,76.668684374,66.43304459699999,67.63034913199999,2139.0,6638.0,1490785.0,1291758.0,
2021-08-20,Région,RSS06,06 - Montréal,2340,8837,130,1451643,1258891,2965,11311,2713541,76.792832527,66.89425447100001,68.069753365,2414.0,8968.0,1493199.0,1300726.0,
2021-08-21,Région,RSS06,06 - Montréal,1738,7408,77,1453381,1266299,3042,9225,2722766,76.884323647,67.28099602399999,68.437723553,1779.0,7520.0,1494978.0,1308246.0,
2021-08-22,Région,RSS06,06 - Montréal,1238,5396,65,1454619,1271695,3107,6702,2729468,76.950203425,67.562515075,68.704739795,1281.0,5474.0,1496259.0,1313720.0,
2021-08-23,Région,RSS06,06 - Montréal,1884,6387,92,1456503,1278082,3199,8372,2737840,77.051877368,67.89844537100001,69.02472728800001,1977.0,6532.0,1498236.0,1320252.0,
2021-08-24,Région,RSS06,06 - Montréal,1802,5182,102,1458305,1283264,3301,7098,2744938,77.147739902,68.171581593,69.284646412,1864.0,5311.0,1500100.0,1325563.0,
2021-08-25,Région,RSS06,06 - Montréal,2117,4920,130,1460422,1288184,3431,7180,2752118,77.25995666600001,68.430317863,69.533559858,2182.0,5031.0,1502282.0,1330594.0,
2021-08-26,Région,RSS06,06 - Montréal,2460,4893,139,1462882,1293077,3570,7496,2759614,77.389967657,68.68627700100001,69.780776168,2528.0,4977.0,1504810.0,1335571.0,
2021-08-27,Région,RSS06,06 - Montréal,2643,6318,161,1465525,1299395,3731,9126,2768740,77.529030045,69.01598446,70.095106536,2704.0,6411.0,1507514.0,1341982.0,
2021-08-28,Région,RSS06,06 - Montréal,1959,5837,163,1467484,1305232,3894,7966,2776706,77.632041126,69.321726287,70.387939835,2003.0,5945.0,1509517.0,1347927.0,
2021-08-29,Région,RSS06,06 - Montréal,1256,3389,96,1468740,1308621,3990,4747,2781453,77.698795187,69.49894854600001,70.55729355,1298.0,3446.0,1510815.0,1351373.0,
2021-08-30,Région,RSS06,06 - Montréal,1959,4776,157,1470699,1313397,4147,6897,2788350,77.80298912100001,69.75135912399999,70.800704158,2026.0,4908.0,1512841.0,1356281.0,
2021-08-31,Région,RSS06,06 - Montréal,2313,4539,235,1473012,1317936,4382,7094,2795444,77.92466871100001,69.99116974399999,71.033777658,2366.0,4663.0,1515207.0,1360944.0,
2021-09-01,Région,RSS06,06 - Montréal,2531,4086,265,1475543,1322022,4647,6890,2802334,78.057405406,70.20639759,71.24365695,2581.0,4185.0,1517788.0,1365129.0,
2021-09-02,Région,RSS06,06 - Montréal,2380,4240,339,1477923,1326262,4986,6963,2809297,78.182942126,70.428979697,71.462741926,2441.0,4328.0,1520229.0,1369457.0,
2021-09-03,Région,RSS06,06 - Montréal,2633,5129,373,1480556,1331391,5359,8158,2817455,78.32118166,70.697847362,71.727392462,2688.0,5228.0,1522917.0,1374685.0,
2021-09-04,Région,RSS06,06 - Montréal,2143,4592,295,1482699,1335983,5654,7041,2824496,78.433912709,70.936989412,71.963243095,2192.0,4650.0,1525109.0,1379335.0,
2021-09-05,Région,RSS06,06 - Montréal,1654,3267,239,1484353,1339250,5893,5168,2829664,78.520106704,71.107114553,72.133111094,1676.0,3308.0,1526785.0,1382643.0,
2021-09-06,Région,RSS06,06 - Montréal,1547,2783,197,1485900,1342033,6090,4536,2834200,78.602340712,71.25419977199999,72.279167745,1599.0,2860.0,1528384.0,1385503.0,
2021-09-07,Région,RSS06,06 - Montréal,2152,3857,480,1488052,1345890,6570,6502,2840702,78.715123189,71.45687908800001,72.480149924,2193.0,3941.0,1530577.0,1389444.0,
2021-09-08,Région,RSS06,06 - Montréal,2310,3679,461,1490362,1349569,7031,6470,2847172,78.836597065,71.649992723,72.67280070300001,2362.0,3755.0,1532939.0,1393199.0,
2021-09-09,Région,RSS06,06 - Montréal,2108,3534,331,1492470,1353103,7362,5985,2853157,78.947733833,71.836832093,72.856554369,2161.0,3633.0,1535100.0,1396832.0,
2021-09-10,Région,RSS06,06 - Montréal,2226,4357,471,1494696,1357460,7833,7064,2860221,79.064579154,72.064917038,73.082787892,2272.0,4435.0,1537372.0,1401267.0,
2021-09-11,Région,RSS06,06 - Montréal,1641,3383,283,1496337,1360843,8116,5315,2865536,79.150927434,72.242345012,73.258570157,1679.0,3450.0,1539051.0,1404717.0,
2021-09-12,Région,RSS06,06 - Montréal,1238,2472,162,1497575,1363315,8278,3876,2869412,79.215624359,72.371173149,73.388581147,1258.0,2505.0,1540309.0,1407222.0,
2021-09-13,Région,RSS06,06 - Montréal,1990,3066,404,1499565,1366381,8682,5466,2874878,79.320281149,72.532658318,73.549500605,2035.0,3140.0,1542344.0,1410362.0,
2021-09-14,Région,RSS06,06 - Montréal,2012,2947,402,1501577,1369328,9084,5378,2880256,79.425915078,72.68766351,73.70502008,2054.0,3014.0,1544398.0,1413376.0,
2021-09-15,Région,RSS06,06 - Montréal,1881,2979,412,1503458,1372307,9496,5292,2885548,79.524966173,72.845394407,73.863522403,1926.0,3067.0,1546324.0,1416443.0,
2021-09-16,Région,RSS06,06 - Montréal,1923,2903,375,1505381,1375210,9871,5206,2890754,79.62617726,72.997931036,74.015956175,1968.0,2966.0,1548292.0,1419409.0,
2021-09-17,Région,RSS06,06 - Montréal,2331,3873,355,1507712,1379083,10226,6572,2897326,79.74754828,73.200456067,74.217246925,2360.0,3938.0,1550652.0,1423347.0,
2021-09-18,Région,RSS06,06 - Montréal,1465,2921,200,1509177,1382004,10426,4599,2901925,79.824022308,73.353198409,74.36921784100001,1487.0,2970.0,1552139.0,1426317.0,
2021-09-19,Région,RSS06,06 - Montréal,1035,1950,170,1510212,1383954,10596,3162,2905087,79.877970697,73.45554092100001,74.472023209,1049.0,1990.0,1553188.0,1428307.0,
2021-09-20,Région,RSS06,06 - Montréal,1430,2545,274,1511642,1386499,10870,4257,2909344,79.953107587,73.589511898,74.606148471,1461.0,2605.0,1554649.0,1430912.0,
2021-09-21,Région,RSS06,06 - Montréal,1338,2391,251,1512980,1388890,11121,3994,2913338,80.023513064,73.715562902,74.73204518899999,1369.0,2451.0,1556018.0,1433363.0,
2021-09-22,Région,RSS06,06 - Montréal,1342,2308,265,1514322,1391198,11386,3928,2917266,80.09391854100001,73.83760249,74.854753347,1369.0,2373.0,1557387.0,1435736.0,
2021-09-23,Région,RSS06,06 - Montréal,1187,2715,317,1515509,1393913,11703,4234,2921500,80.156609758,73.98077915100001,74.999781429,1219.0,2784.0,1558606.0,1438520.0,
2021-09-24,Région,RSS06,06 - Montréal,1602,3370,350,1517111,1397283,12053,5346,2926846,80.240438047,74.15635570100001,75.176489405,1630.0,3414.0,1560236.0,1441934.0,
2021-09-25,Région,RSS06,06 - Montréal,1099,2530,166,1518210,1399813,12219,3803,2930649,80.298963563,74.288475256,75.310666095,1138.0,2569.0,1561374.0,1444503.0,
2021-09-26,Région,RSS06,06 - Montréal,777,1504,148,1518987,1401317,12367,2435,2933084,80.339489141,74.367880703,75.391717251,788.0,1544.0,1562162.0,1446047.0,
2021-09-27,Région,RSS06,06 - Montréal,1054,1908,198,1520041,1403225,12565,3175,2936259,80.395546095,74.469348932,75.493288337,1090.0,1973.0,1563252.0,1448020.0,
2021-09-28,Région,RSS06,06 - Montréal,975,2121,258,1521016,1405346,12823,3366,2939625,80.447283063,74.581359983,75.604785104,1006.0,2178.0,1564258.0,1450198.0,
2021-09-29,Région,RSS06,06 - Montréal,1125,2225,286,1522141,1407571,13109,3642,2943267,80.506425721,74.698411017,75.721321854,1150.0,2276.0,1565408.0,1452474.0,
2021-09-30,Région,RSS06,06 - Montréal,1159,2577,371,1523300,1410148,13480,4123,2947390,80.567522658,74.83443913,75.85817282100001,1188.0,2645.0,1566596.0,1455119.0,
2021-10-01,Région,RSS06,06 - Montréal,1346,3001,282,1524646,1413149,13762,4643,2952033,80.638236705,74.990884316,76.016109431,1375.0,3042.0,1567971.0,1458161.0,
2021-10-02,Région,RSS06,06 - Montréal,904,2453,151,1525550,1415602,13913,3518,2955551,80.68549940300001,75.118786742,76.143086146,919.0,2487.0,1568890.0,1460648.0,
2021-10-03,Région,RSS06,06 - Montréal,703,1880,94,1526253,1417482,14007,2684,2958235,80.722013566,75.21644927,76.240337247,710.0,1899.0,1569600.0,1462547.0,
2021-10-04,Région,RSS06,06 - Montréal,896,1885,259,1527149,1419367,14266,3047,2961282,80.769893404,75.31596322,76.34072548,931.0,1935.0,1570531.0,1464482.0,
2021-10-05,Région,RSS06,06 - Montréal,915,2067,189,1528064,1421434,14455,3180,2964462,80.818133242,75.424425712,76.449445113,938.0,2109.0,1571469.0,1466591.0,
2021-10-06,Région,RSS06,06 - Montréal,1049,2227,212,1529113,1423661,14667,3497,2967959,80.872955914,75.541271032,76.56541615100001,1066.0,2272.0,1572535.0,1468863.0,
2021-10-07,Région,RSS06,06 - Montréal,1110,2323,270,1530223,1425984,14937,3710,2971669,80.931635716,75.662487766,76.687250026,1141.0,2357.0,1573676.0,1471220.0,
2021-10-08,Région,RSS06,06 - Montréal,1345,2979,312,1531568,1428963,15249,4644,2976313,81.001681194,75.81821295600001,76.843798069,1362.0,3028.0,1575038.0,1474248.0,
2021-10-09,Région,RSS06,06 - Montréal,970,2267,149,1532538,1431230,15398,3392,2979705,81.05254388,75.936086844,76.963780522,989.0,2292.0,1576027.0,1476540.0,
2021-10-10,Région,RSS06,06 - Montréal,706,1470,103,1533244,1432700,15501,2283,2981988,81.08946947,76.012509444,77.040614549,718.0,1486.0,1576745.0,1478026.0,
2021-10-11,Région,RSS06,06 - Montréal,650,1451,121,1533894,1434151,15622,2227,2984215,81.123977925,76.088314902,77.11739714699999,671.0,1474.0,1577416.0,1479500.0,
2021-10-12,Région,RSS06,06 - Montréal,998,2259,392,1534892,1436410,16014,3664,2987879,81.176692033,76.206394504,77.235579606,1025.0,2296.0,1578441.0,1481796.0,
2021-10-13,Région,RSS06,06 - Montréal,890,1876,272,1535782,1438286,16286,3043,2990922,81.223543303,76.304622744,77.334373558,911.0,1910.0,1579352.0,1483706.0,
2021-10-14,Région,RSS06,06 - Montréal,973,1858,241,1536755,1440144,16527,3082,2994004,81.275280272,76.401308133,77.43203608600001,1006.0,1880.0,1580358.0,1485586.0,
2021-10-15,Région,RSS06,06 - Montréal,1131,2493,313,1537886,1442637,16840,3957,2997961,81.334885785,76.53106198100001,77.563075644,1159.0,2523.0,1581517.0,1488109.0,
2021-10-16,Région,RSS06,06 - Montréal,874,1788,175,1538760,1444425,17015,2844,3000805,81.38050277399999,76.623941668,77.656983899,887.0,1806.0,1582404.0,1489915.0,
2021-10-17,Région,RSS06,06 - Montréal,641,1063,81,1539401,1445488,17096,1788,3002593,81.41408551800001,76.678610055,77.713503709,653.0,1063.0,1583057.0,1490978.0,
2021-10-18,Région,RSS06,06 - Montréal,843,1432,239,1540244,1446920,17335,2520,3005113,81.458571083,76.75328408899999,77.788486313,865.0,1452.0,1583922.0,1492430.0,
2021-10-19,Région,RSS06,06 - Montréal,727,1290,347,1540971,1448210,17682,2373,3007486,81.497090953,76.821169574,77.857811794,749.0,1320.0,1584671.0,1493750.0,
2021-10-20,Région,RSS06,06 - Montréal,858,1506,688,1541829,1449716,18370,3060,3010546,81.54203937300001,76.899597881,77.934234393,874.0,1525.0,1585545.0,1495275.0,
2021-10-21,Région,RSS06,06 - Montréal,799,1345,803,1542628,1451061,19173,2955,3013501,81.584879228,76.97031192899999,78.003457017,833.0,1375.0,1586378.0,1496650.0,
2021-10-22,Région,RSS06,06 - Montréal,1026,1936,804,1543654,1452997,19977,3773,3017274,81.638519047,77.070905875,78.100810974,1043.0,1956.0,1587421.0,1498606.0,
2021-10-23,Région,RSS06,06 - Montréal,726,1425,134,1544380,1454422,20111,2291,3019565,81.676678919,77.14521991,78.176513576,742.0,1445.0,1588163.0,1500051.0,
2021-10-24,Région,RSS06,06 - Montréal,484,913,86,1544864,1455335,20197,1488,3021053,81.702187404,77.192636893,78.224290558,496.0,922.0,1588659.0,1500973.0,
2021-10-25,Région,RSS06,06 - Montréal,678,1310,1612,1545542,1456645,21809,3606,3024659,81.737981569,77.261036663,78.287701773,696.0,1330.0,1589355.0,1502303.0,
2021-10-26,Région,RSS06,06 - Montréal,608,1140,1239,1546150,1457785,23048,2998,3027657,81.771050029,77.320282177,78.341290164,643.0,1152.0,1589998.0,1503455.0,
2021-10-27,Région,RSS06,06 - Montréal,741,1175,1957,1546891,1458960,25005,3889,3031546,81.810701324,77.38173911300001,78.401564246,771.0,1195.0,1590769.0,1504650.0,
2021-10-28,Région,RSS06,06 - Montréal,584,1276,1254,1547475,1460236,26259,3120,3034666,81.841558363,77.448750316,78.46276404,600.0,1303.0,1591369.0,1505953.0,
2021-10-29,Région,RSS06,06 - Montréal,725,1462,1407,1548200,1461698,27666,3604,3038270,81.879718234,77.52501863,78.538466642,742.0,1483.0,1592111.0,1507436.0,
2021-10-30,Région,RSS06,06 - Montréal,583,1212,438,1548783,1462910,28104,2247,3040517,81.910780987,77.587812704,78.601620715,604.0,1221.0,1592715.0,1508657.0,
2021-10-31,Région,RSS06,06 - Montréal,405,740,94,1549188,1463650,28198,1245,3041762,81.932226628,77.626538288,78.641117724,417.0,753.0,1593132.0,1509410.0,
2021-11-01,Région,RSS06,06 - Montréal,567,1025,1764,1549755,1464675,29962,3366,3045128,81.962055099,77.68028096399999,78.69249469399999,580.0,1045.0,1593712.0,1510455.0,
2021-11-02,Région,RSS06,06 - Montréal,603,951,1656,1550358,1465626,31618,3216,3048344,81.99414642,77.73016651,78.74212309800001,624.0,970.0,1594336.0,1511425.0,
2021-11-03,Région,RSS06,06 - Montréal,532,1026,1782,1550890,1466652,33400,3347,3051691,82.022740609,77.784166328,78.79211150100001,556.0,1050.0,1594892.0,1512475.0,
2021-11-04,Région,RSS06,06 - Montréal,498,1020,1674,1551388,1467672,35074,3199,3054890,82.048763378,77.837497576,78.842305617,506.0,1037.0,1595398.0,1513512.0,
2021-11-05,Région,RSS06,06 - Montréal,633,1351,1319,1552021,1469023,36393,3321,3058211,82.081934695,77.90800591,78.91188824,645.0,1371.0,1596043.0,1514883.0,
2021-11-06,Région,RSS06,06 - Montréal,699,1106,191,1552720,1470129,36584,2005,3060216,82.11844885800001,77.965451431,78.968562335,710.0,1117.0,1596753.0,1516000.0,
2021-11-07,Région,RSS06,06 - Montréal,423,745,313,1553143,1470874,36897,1483,3061699,82.140563069,78.004125586,79.008213629,430.0,752.0,1597183.0,1516752.0,
2021-11-08,Région,RSS06,06 - Montréal,520,812,1715,1553663,1471686,38612,3054,3064753,82.16782012,78.046759728,79.050796343,530.0,829.0,1597713.0,1517581.0,
2021-11-09,Région,RSS06,06 - Montréal,483,943,1443,1554146,1472629,40055,2872,3067625,82.19317432,78.095976705,79.096207619,493.0,957.0,1598206.0,1518538.0,
2021-11-10,Région,RSS06,06 - Montréal,528,891,1668,1554674,1473520,41723,3097,3070722,82.220842798,78.142467977,79.14269889,538.0,904.0,1598744.0,1519442.0,
2021-11-11,Région,RSS06,06 - Montréal,465,913,2052,1555139,1474433,43775,3440,3074162,82.245631286,78.190142102,79.18631017199999,482.0,927.0,1599226.0,1520369.0,
2021-11-12,Région,RSS06,06 - Montréal,608,1171,1807,1555747,1475604,45582,3592,3077754,82.277516893,78.251084753,79.246532826,620.0,1185.0,1599846.0,1521554.0,
2021-11-13,Région,RSS06,06 - Montréal,501,944,495,1556248,1476548,46077,1945,3079699,82.303693948,78.300250302,79.297498368,509.0,956.0,1600355.0,1522510.0,
2021-11-14,Région,RSS06,06 - Montréal,383,705,304,1556631,1477253,46381,1395,3081094,82.32369959399999,78.33722732,79.334218245,389.0,719.0,1600744.0,1523229.0,
2021-11-15,Région,RSS06,06 - Montréal,486,807,1556,1557117,1478060,47937,2862,3083956,82.34920808,78.380015747,79.377675241,496.0,832.0,1601240.0,1524061.0,
2021-11-16,Région,RSS06,06 - Montréal,444,742,1602,1557561,1478802,49539,2795,3086751,82.372402287,78.41863847399999,79.41598939800001,451.0,751.0,1601691.0,1524812.0,
2021-11-17,Région,RSS06,06 - Montréal,549,891,1603,1558110,1479693,51142,3053,3089804,82.40099647699999,78.465181175,79.459960678,556.0,905.0,1602247.0,1525717.0,
2021-11-18,Région,RSS06,06 - Montréal,427,737,1406,1558537,1480430,52548,2577,3092381,82.42336783,78.50385533,79.498069121,435.0,752.0,1602682.0,1526469.0,
2021-11-19,Région,RSS06,06 - Montréal,594,1062,1141,1559131,1481492,53689,2816,3095197,82.454327725,78.559243715,79.554383217,602.0,1077.0,1603284.0,1527546.0,
2021-11-20,Région,RSS06,06 - Montréal,526,873,261,1559657,1482365,53950,1662,3096859,82.481584776,78.604706418,79.600051634,530.0,884.0,1603814.0,1528430.0,
2021-11-21,Région,RSS06,06 - Montréal,384,559,229,1560041,1482924,54179,1174,3098033,82.501590423,78.63391774899999,79.63003439,389.0,568.0,1604203.0,1528998.0,
2021-11-22,Région,RSS06,06 - Montréal,486,719,932,1560527,1483643,55111,2144,3100177,82.526944623,78.671614764,79.66855426,493.0,733.0,1604696.0,1529731.0,
2021-11-23,Région,RSS06,06 - Montréal,408,630,1015,1560935,1484273,56126,2054,3102231,82.548287409,78.704683224,79.702548431,415.0,643.0,1605111.0,1530374.0,
2021-11-24,Région,RSS06,06 - Montréal,1768,720,1138,1562703,1484993,57264,3630,3105861,82.63941853,78.74243166800001,79.741942584,1772.0,734.0,1606883.0,1531108.0,
2021-11-25,Région,RSS06,06 - Montréal,2302,610,1506,1565005,1485603,58770,4420,3110281,82.757909559,78.774214418,79.777891035,2304.0,618.0,1609187.0,1531726.0,
2021-11-26,Région,RSS06,06 - Montréal,4318,814,1295,1569323,1486417,60065,6430,3116711,82.980183095,78.816591418,79.829062291,4322.0,824.0,1613509.0,1532550.0,
2021-11-27,Région,RSS06,06 - Montréal,4296,688,523,1573619,1487105,60588,5517,3122228,83.201325207,78.852334155,79.875399277,4300.0,695.0,1617809.0,1533245.0,
2021-11-28,Région,RSS06,06 - Montréal,4161,522,526,1577780,1487627,61114,5213,3127441,83.415524485,78.879591206,79.911604869,4165.0,530.0,1621974.0,1533775.0,
2021-11-29,Région,RSS06,06 - Montréal,3559,635,1871,1581339,1488262,62985,6070,3133511,83.598609582,78.91265966600001,79.951461878,3560.0,643.0,1625534.0,1534418.0,
2021-11-30,Région,RSS06,06 - Montréal,3392,461,2071,1584731,1488723,65056,5929,3139440,83.773054708,78.936728156,79.983861769,3392.0,468.0,1628926.0,1534886.0,
2021-12-01,Région,RSS06,06 - Montréal,3705,472,1699,1588436,1489195,66755,5884,3145324,83.963545494,78.95981950699999,80.017650226,3704.0,449.0,1632630.0,1535335.0,
2021-12-02,Région,RSS06,06 - Montréal,3543,465,1824,1591979,1489660,68579,5836,3151160,84.145550595,78.983990854,80.05359867600001,3539.0,470.0,1636169.0,1535805.0,
2021-12-03,Région,RSS06,06 - Montréal,4535,662,1771,1596514,1490322,70350,6972,3158132,84.378624095,79.01813931,80.100707089,4532.0,664.0,1640701.0,1536469.0,
2021-12-04,Région,RSS06,06 - Montréal,3855,500,1324,1600369,1490822,71674,5683,3163815,84.576777713,79.044367793,80.135318401,3853.0,510.0,1644554.0,1536979.0,
2021-12-05,Région,RSS06,06 - Montréal,2644,393,1376,1603013,1491215,73050,4418,3168233,84.71290868199999,79.064733439,80.163758305,2647.0,396.0,1647201.0,1537375.0,
2021-12-06,Région,RSS06,06 - Montréal,3324,431,2447,1606337,1491646,75497,6204,3174437,84.88380524899999,79.08710479199999,80.196261053,3323.0,435.0,1650524.0,1537810.0,
2021-12-07,Région,RSS06,06 - Montréal,3150,417,2977,1609487,1492063,78474,6547,3180984,85.04575327399999,79.108910433,80.228969514,3149.0,424.0,1653673.0,1538234.0,
2021-12-08,Région,RSS06,06 - Montréal,3202,468,4178,1612689,1492531,82652,7851,3188835,85.210375576,79.13308178,80.263632254,3201.0,470.0,1656874.0,1538704.0,
2021-12-09,Région,RSS06,06 - Montréal,2932,531,5246,1615621,1493062,87898,8716,3197551,85.36116364,79.156121702,80.297317855,2932.0,448.0,1659806.0,1539152.0,
2021-12-10,Région,RSS06,06 - Montréal,3744,579,6012,1619365,1493641,93910,10343,3207894,85.553608705,79.18584731600001,80.33984914,3742.0,578.0,1663548.0,1539730.0,
2021-12-11,Région,RSS06,06 - Montréal,2300,412,4148,1621665,1494053,98058,6867,3214761,85.67189402,79.207087245,80.368340472,2300.0,413.0,1665848.0,1540143.0,
2021-12-12,Région,RSS06,06 - Montréal,1708,368,4460,1623373,1494421,102518,6546,3221307,85.75968229600001,79.226115752,80.39240896300001,1707.0,370.0,1667555.0,1540513.0,
2021-12-13,Région,RSS06,06 - Montréal,2480,468,7565,1625853,1494889,110083,10522,3231829,85.887224723,79.25028709899999,80.425014567,2480.0,470.0,1670035.0,1540983.0,
